Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight
478,4,downRight,lowB,3.351576657540811,1,0,0,0,1,0.6156460613546586,0.21949995587772875,0.008446594105356604,0.3861559844949339
479,4,downRight,lowB,6.490410387226163,1,0,0,0,1,0.37905797865936997,0.1351477980834534,0.0052006324560698765,0.6220515547236505
480,4,downLeft,lowC,3.280918498446779,1,0,0,1,0,0.23338889047574693,0.08321153074390715,0.3874944369771718,0.38300188981413874
481,4,midRight,lowA,3.790313711861071,1,0,1,0,0,0.14369932111743913,0.435526342441364,0.23858328225006178,0.23581718667413287
482,4,downRight,lowB,5.039512056115549,1,0,0,0,1,0.08847676874216394,0.268156893029529,0.14689754777709507,0.5294868095019578
483,4,midLeft,high,3.8464374844687597,0,0,0,0,0,0.05447582177967817,0.16510624564329635,0.09044594130575695,0.32600906971609633
484,4,midLeft,high,3.5459008640919896,0,0,0,0,0,0.03354117923564076,0.10165717555290545,0.055688256356039495,0.2007262723638474
485,4,downLeft,lowC,3.4910676862396106,1,0,0,1,0,0.020651560045617454,0.06259109884747008,0.4185800523398796,0.1235886978609912
486,4,midLeft,high,3.333949100384451,1,100,0,0,0,0.9999,0.03853781726303137,0.25772293287796155,0.0760945045165218
487,4,midLeft,high,11.53201268301768,1,100,0,0,0,0.9999,0.023728028214012233,0.15868197674476256,0.04685196719305024
488,4,downRight,lowB,3.735792370794403,1,0,0,0,1,0.6156460613546586,0.014609528066475494,0.09770170416130072,0.4131394816626267
489,4,downLeft,lowC,4.0060572596902135,0,0,0,0,0,0.37905797865936997,0.008995197932169196,0.06015568492303515,0.2543731319889002
490,4,downRight,lowB,5.456710803201168,0,0,0,0,0,0.23338889047574693,0.00553841201924746,0.037038314322390645,0.15661947877129226
491,4,downRight,lowB,4.534001507193129,0,0,0,0,0,0.14369932111743913,0.0034100425500640068,0.02280477280907655,0.09643180841780742
492,4,downLeft,lowC,3.580527304734773,1,0,0,1,0,0.08847676874216394,0.002099589223921094,0.3983334405493921,0.05937380042177233
493,4,midRight,lowA,3.0988132531121506,1,0,1,0,0,0.05447582177967817,0.3855851009916103,0.2452569394740307,0.03655690206752846
494,4,midLeft,high,3.7764161433117067,1,100,0,0,0,0.9999,0.2374076895114743,0.1510065694640313,0.022508363609562827
495,4,downRight,lowB,3.4077492699935923,1,0,0,0,1,0.6156460613546586,0.14617372635568443,0.09297589731894142,0.3981509391430216
496,4,downRight,lowB,6.397536875290881,1,0,0,0,1,0.37905797865936997,0.090000278932304,0.05724596958227968,0.6294369398473858
497,4,midLeft,high,6.258822440126189,1,100,0,0,0,0.9999,0.055413858631356755,0.03524678037979705,0.3875491278009523
498,4,downLeft,lowC,3.581235775487115,1,0,0,1,0,0.6156460613546586,0.03411873568442708,0.4059940795695531,0.23861695580767028
499,4,downLeft,lowC,6.538311195357303,1,0,0,1,0,0.37905797865936997,0.021007165959114088,0.6342660212677733,0.1469182808435152
500,5,midLeft,lowA,6.3700749428081584,0,0,0,0,0,0.23338889047574693,0.012934272410193267,0.39052243008760357,0.09045870681298901
501,5,downRight,high,4.031847031749235,1,0,0,0,100,0.14369932111743913,0.007963730238847597,0.24044764071815497,0.9999
502,5,downLeft,lowC,5.255989084601038,1,0,0,1,0,0.08847676874216394,0.0049033294881863365,0.5323378153970333,0.6156460613546586
503,5,downLeft,lowC,7.73992840662875,0,0,0,0,0,0.05447582177967817,0.0030190173886649385,0.3277644558049074,0.37905797865936997
504,5,midLeft,lowA,3.6113218975778993,0,0,0,0,0,0.03354117923564076,0.0018588320476975657,0.2018070769760419,0.23338889047574693
505,5,downLeft,lowC,4.8587753890363246,1,0,0,1,0,0.020651560045617454,0.0011444970785926805,0.5085465253916772,0.14369932111743913
506,5,downLeft,lowC,7.656057826774451,0,0,0,0,0,0.01271532313522714,0.0007046755862261195,0.31311597697068005,0.08847676874216394
507,5,downLeft,lowC,5.931842951867152,1,0,0,1,0,0.007828921499204278,0.00043387413660655625,0.5770802646410207,0.05447582177967817
508,5,midLeft,lowA,3.3273492091746917,1,1,0,0,0,0.3891126946004414,0.00026713961728720817,0.3553127232840768,0.03354117923564076
509,5,midLeft,lowA,6.36307188395835,1,1,0,0,0,0.6238720237015715,0.00016447990120478106,0.21876875551459105,0.020651560045617454
510,5,midLeft,lowA,8.339932982320192,1,1,0,0,0,0.7684151343400081,0.000101271530501777,0.13469759243926216,0.01271532313522714
511,5,downLeft,lowC,4.334871479554256,1,0,0,1,0,0.47311906284802163,0.0001,0.46722670357488566,0.007828921499204278
512,5,downLeft,lowC,7.003970333369838,1,0,0,1,0,0.29130301789598134,0.0001,0.6719674152024606,0.004820326718311754
513,5,midLeft,lowA,5.435035122297618,0,0,0,0,0,0.1793574913775243,0.0001,0.4137354660746729,0.0029679119497662346
514,5,downLeft,lowC,6.772501917880585,1,0,0,1,0,0.11043177631865685,0.0001,0.63903245202215,0.0018273660389249002
515,5,downRight,high,3.172064106880976,1,0,0,0,100,0.06799368750773052,0.0001,0.3934571578810346,0.9999
516,5,midRight,lowB,3.1839303458837733,0,0,0,0,0,0.04186423233434718,0.0001,0.24225457501875888,0.6156460613546586
517,5,midRight,lowB,3.0980665197226704,1,0,1,0,0,0.025776127361013288,0.3843539386453414,0.14915799075452102,0.37905797865936997
518,5,midRight,lowB,6.515968410529856,1,0,1,0,0,0.015870558342618142,0.62094202134063,0.09183771329892534,0.23338889047574693
519,5,midRight,lowB,8.323166367915212,1,0,1,0,0,0.00977162389752193,0.766611109524253,0.05654518099440118,0.14369932111743913
520,5,downRight,high,4.28228589841557,1,0,0,0,100,0.006016463411889623,0.4720083110004312,0.034815299497739156,0.9999
521,5,downLeft,lowC,3.409983693683752,1,0,0,1,0,0.003704382441058363,0.29061911950603087,0.40572841349735705,0.6156460613546586
522,5,midLeft,lowA,3.1896708049826836,1,1,0,0,0,0.38657318442337263,0.17893640991923865,0.2498100807573979,0.37905797865936997
523,5,midRight,lowB,4.7646027102594495,1,0,1,0,0,0.23801606002157957,0.49446488113317666,0.15380997330231144,0.23338889047574693
524,5,downRight,high,5.080339021937407,1,0,0,0,100,0.14654830472191166,0.30444580112795244,0.09470197445807904,0.9999
525,5,downRight,high,11.476242818251366,1,0,0,0,100,0.09023090969121636,0.18744960332071967,0.05830872845047089,0.9999
526,5,downLeft,lowC,3.637970952737047,1,0,0,1,0,0.055555859749820226,0.1154141514020344,0.420193497008173,0.6156460613546586
527,5,downLeft,lowC,6.709308807212559,1,0,0,1,0,0.034206166856834315,0.07106137387264,0.6430087109563593,0.37905797865936997
528,5,downLeft,lowC,8.487664667919034,1,0,0,1,0,0.021060997999250233,0.043753030242165876,0.7801977387362338,0.23338889047574693
529,5,midRight,lowB,3.6498970646673747,0,0,0,0,0,0.012967417208157566,0.026939074648385526,0.4803737023010034,0.14369932111743913
530,5,downLeft,lowC,7.205341294382688,0,0,0,0,0,0.00798413774391922,0.016586593863204005,0.2957697547754456,0.08847676874216394
531,5,midLeft,lowA,3.4420726131759776,1,1,0,0,0,0.389208262426941,0.01021249243241414,0.1821076953648728,0.05447582177967817
532,5,midRight,lowB,3.3766245826093404,0,0,0,0,0,0.23963849765960255,0.00628790953358338,0.11212509790354833,0.03354117923564076
533,5,midLeft,lowA,5.117950559459838,1,1,0,0,0,0.5318396198404074,0.0038715138898940057,0.06903627853117814,0.020651560045617454
534,5,downLeft,lowC,3.604540213115744,1,0,0,1,0,0.3274577129984056,0.0023837206498580838,0.42679853146679103,0.01271532313522714
535,5,downLeft,lowC,6.767408653447192,1,0,0,1,0,0.2016182130889815,0.001467674996954592,0.6470754810829319,0.007828921499204278
536,5,midLeft,lowA,4.920119207775752,1,1,0,0,0,0.5084302404549826,0.0009036586970935144,0.3984093122591038,0.004820326718311754
537,5,downRight,high,3.0783187262802065,1,0,0,0,100,0.31304437944765684,0.0005563895566301676,0.24530365426476203,0.9999
538,5,midRight,lowB,3.105078802701364,1,0,1,0,0,0.1927438136175249,0.3846349411785775,0.15103533211721737,0.6156460613546586
539,5,midRight,lowB,6.471529401874351,1,0,1,0,0,0.1186738370878144,0.6211150367449879,0.09299360670402804,0.37905797865936997
540,5,midLeft,lowA,4.0526673282673205,1,1,0,0,0,0.45736075510980967,0.3824252685470606,0.05725687338583762,0.23338889047574693
541,5,downLeft,lowC,3.7697349535844573,0,0,0,0,0,0.2816005075523021,0.23546215655915137,0.03525349393486679,0.14369932111743913
542,5,downRight,high,4.419120909454249,0,0,0,0,0,0.17338358170821838,0.14497584686840237,0.021705845274518538,0.08847676874216394
543,5,downLeft,lowC,3.3311688439633524,0,0,0,0,0,0.10675359454168244,0.08926273538962701,0.013364454597090675,0.05447582177967817
544,5,midRight,lowB,3.821877456563448,1,0,1,0,0,0.06572900291533051,0.4392521153252409,0.008228596694521487,0.03354117923564076
545,5,downRight,high,3.5320427590272114,1,0,0,0,100,0.04046984874646675,0.27045087982966975,0.00506640978643676,0.9999
546,5,downLeft,lowC,3.1584117921073807,1,0,0,1,0,0.02491759474385541,0.1665186708241207,0.3874117950550754,0.6156460613546586
547,5,downRight,high,8.469069729465605,1,0,0,0,100,0.015341953257811907,0.10252681651653446,0.23853239898789416,0.9999
548,5,midLeft,lowA,3.222368629563796,1,1,0,0,0,0.39373852559456,0.06312654342597879,0.14686621856423143,0.6156460613546586
549,5,downRight,high,8.246819731141983,1,0,0,0,100,0.24242781526740806,0.038867494576595316,0.09042665167028854,0.9999
550,5,downRight,high,11.56112951343206,0,0,0,0,0,0.14926465609780432,0.02393101305210967,0.05567637958026083,0.6156460613546586
551,5,downRight,high,8.375614170296807,0,0,0,0,0,0.09190338796486733,0.014734507380496297,0.03428037183625815,0.37905797865936997
552,5,downLeft,lowC,3.5841506103228307,0,0,0,0,0,0.05658561738745845,0.00907214864966866,0.021106686571422638,0.23338889047574693
553,5,downRight,high,5.224882018307233,1,0,0,0,100,0.034840196493559836,0.005585791163308826,0.012995548010744684,0.9999
554,5,midLeft,lowA,3.582235617924213,1,1,0,0,0,0.4057437427677007,0.003439214250665802,0.00800145809376971,0.6156460613546586
555,5,midLeft,lowA,6.6063832228820045,1,1,0,0,0,0.6341118869882729,0.002117550462623477,0.004926558816405318,0.37905797865936997
556,5,downLeft,lowC,3.310831560184192,1,0,0,1,0,0.3904275284353441,0.001303791981232002,0.38732568774546794,0.23338889047574693
557,5,midLeft,lowA,6.387300921541975,1,1,0,0,0,0.6246815769286879,0.0008027546735386229,0.2384793820601877,0.14369932111743913
558,5,midRight,lowB,3.148139168061689,1,0,1,0,0,0.3846212145584197,0.3847866300613456,0.1468335756372111,0.08847676874216394
559,5,midLeft,lowA,6.354351406004672,1,1,0,0,0,0.6211065851601936,0.23691606486568606,0.09040655317098747,0.05447582177967817
560,5,downLeft,lowC,4.0938496127457045,0,0,0,0,0,0.3824200648417992,0.14587102930913537,0.05566400478084704,0.03354117923564076
561,5,midRight,lowB,4.4092185292956065,1,0,1,0,0,0.23545895259810665,0.4741062739326538,0.03427275257781315,0.020651560045617454
562,5,downLeft,lowC,3.365834034589294,1,0,0,1,0,0.14497387416513413,0.2919108512953007,0.40539436321797656,0.01271532313522714
563,5,midRight,lowB,5.535272294513781,1,0,1,0,0,0.08926152078116883,0.564024106922671,0.24960440345087223,0.007828921499204278
564,5,midLeft,lowA,4.095504808486751,0,0,0,0,0,0.05495899959941354,0.34727394733075434,0.15368333621493013,0.004820326718311754
565,5,midLeft,lowA,3.6259894427423087,1,1,0,0,0,0.4181310433890515,0.21381921980724478,0.09462400303686919,0.0029679119497662346
566,5,downRight,high,3.1024353268478286,1,0,0,0,100,0.25744647464004744,0.13165012552880911,0.058260720851344906,0.9999
567,5,midRight,lowB,4.239784646432236,1,0,1,0,0,0.158511759297717,0.46535035493949306,0.035871570480861814,0.6156460613546586
568,5,midRight,lowB,7.035823089393909,1,0,1,0,0,0.09759689998003515,0.6708121330271354,0.022086399721120725,0.37905797865936997
569,5,downRight,high,6.478569589186537,1,0,0,0,100,0.060091156188752076,0.4130241500220754,0.013598764874300034,0.9999
570,5,downLeft,lowC,3.1975141222525147,0,0,0,0,0,0.036998583488201654,0.2543021214175881,0.008372863320482943,0.6156460613546586
571,5,midRight,lowB,5.283006742292232,0,0,0,0,0,0.02278031023123598,0.15657575702057436,0.005155235849101123,0.37905797865936997
572,5,midRight,lowB,4.497398968516959,1,0,1,0,0,0.014026010871384801,0.4806972564843305,0.0031741180576592113,0.23338889047574693
573,5,midRight,lowB,7.178376355189416,1,0,1,0,0,0.008635921941679843,0.6802613374376534,0.001954328713343927,0.14369932111743913
574,5,midRight,lowB,8.851028698529605,0,0,0,0,0,0.005317203049866458,0.41884209729507316,0.0012032951044729534,0.08847676874216394
575,5,downRight,high,3.893500087254034,1,0,0,0,100,0.0032738424993231955,0.25788427595683217,0.0007408779795140675,0.9999
576,5,midLeft,lowA,3.253009411892919,1,1,0,0,0,0.38630809769531477,0.1587813169098126,0.0004561642264548786,0.6156460613546586
577,5,midRight,lowB,4.478265285783745,1,0,1,0,0,0.2378528440999412,0.4820552365412275,0.00028086379572741333,0.37905797865936997
578,5,downRight,high,6.422271385269377,1,0,0,0,100,0.1464478114332758,0.2968050882408191,0.00017292998261496292,0.9999
579,5,downRight,high,11.697860439278479,1,0,0,0,100,0.09016903520642662,0.1827451580812903,0.0001064743101180433,0.9999
580,5,midRight,lowB,4.67291096864843,0,0,0,0,0,0.05551776315730182,0.11251758856323715,0.0001,0.6156460613546586
581,5,downRight,high,8.259557790037709,1,0,0,0,100,0.034182710494063046,0.06927793802588353,0.0001,0.9999
582,5,downLeft,lowC,3.299974411334962,1,0,0,1,0,0.02104655573767024,0.04265495517992532,0.3843539386453414,0.6156460613546586
583,5,midLeft,lowA,3.4506724100452195,1,1,0,0,0,0.39725089287960735,0.026262981451925706,0.2366496534585004,0.37905797865936997
584,5,midRight,lowB,3.4830495470093683,1,0,1,0,0,0.24459040661161283,0.4004626860042503,0.1457069977724479,0.23338889047574693
585,5,downRight,high,5.0761378538742425,1,0,0,0,100,0.15059618009358325,0.24656793215123918,0.0897129105814777,0.9999
586,5,downRight,high,11.515222175976294,1,0,0,0,100,0.09272321745141651,0.15181375766103922,0.05523692374452387,0.9999
587,5,downRight,high,11.477189411997085,0,0,0,0,0,0.057090392659362055,0.09347288925239466,0.034009795524216166,0.6156460613546586
588,5,midLeft,lowA,3.6692636849560523,0,0,0,0,0,0.03515099048097526,0.057551971308807855,0.020940090671028082,0.37905797865936997
589,5,downRight,high,6.357966841263592,1,0,0,0,100,0.02164273311563908,0.0354351879782617,0.012892973643392208,0.9999
590,5,midLeft,lowA,3.2871836838125064,1,1,0,0,0,0.3976179638413188,0.021817715683747137,0.007938302272931129,0.6156460613546586
591,5,downLeft,lowC,3.1767453518625377,0,0,0,0,0,0.2448164150042674,0.013433334061860872,0.004887673295502333,0.37905797865936997
592,5,downRight,high,6.380335494038015,1,0,0,0,100,0.15073533518586335,0.008271006306676692,0.0030093777513394895,0.9999
593,5,downRight,high,11.561952961910137,1,0,0,0,100,0.09280889630378143,0.005092521708315879,0.0018528968494254383,0.9999
594,5,midLeft,lowA,4.061017950138824,0,0,0,0,0,0.05714314578267424,0.003135504482536022,0.001140842731718399,0.6156460613546586
595,5,midLeft,lowA,3.7383802039785863,1,1,0,0,0,0.4194758388637463,0.0019305540404372225,0.0007024255769652182,0.37905797865936997
596,5,midLeft,lowA,6.955847544513376,1,1,0,0,0,0.6425668433595841,0.0011886568569131897,0.00043248878873228345,0.23338889047574693
597,5,midRight,lowB,3.194441217738721,1,0,1,0,0,0.3956333096023841,0.3850242329809003,0.0002662866480278802,0.14369932111743913
598,5,midRight,lowB,6.308083803698141,1,0,1,0,0,0.24359444824224022,0.621354726678799,0.0001639547215218509,0.08847676874216394
599,5,midRight,lowB,8.378022540348784,1,0,1,0,0,0.14998296092428887,0.7668652153507794,0.00010094817336276366,0.05447582177967817
600,6,midLeft,lowB,4.446181736072264,1,1,0,0,0,0.4766380216108506,0.47216476589718914,0.0001,0.03354117923564076
601,6,midRight,lowC,7.138753249971139,1,0,1,0,0,0.29346966766336313,0.6750078178621766,0.0001,0.020651560045617454
602,6,downRight,high,3.247723420770125,1,0,0,0,100,0.18069151417542767,0.41560746519697145,0.0001,0.9999
603,6,downLeft,lowA,3.2037661261851618,1,0,0,1,0,0.11125314433674519,0.2558926882869375,0.3843539386453414,0.6156460613546586
604,6,downLeft,lowA,6.389777727215544,1,0,0,1,0,0.06849941006524504,0.15755508118142658,0.62094202134063,0.37905797865936997
605,6,midRight,lowC,4.465982055922965,1,0,1,0,0,0.04217560957274304,0.4813002338444846,0.3823187416421234,0.23338889047574693
606,6,downRight,high,5.1152628215856994,0,0,0,0,0,0.025967844703161408,0.2963402273181649,0.23539656713075566,0.14369932111743913
607,6,downLeft,lowA,5.223879072259266,1,0,0,1,0,0.015988600173388094,0.18245893966333876,0.5292278308388825,0.08847676874216394
608,6,downLeft,lowA,7.532675413082957,1,0,0,1,0,0.009844303153636155,0.11234136169885169,0.7101419824588148,0.05447582177967817
609,6,midRight,lowC,4.120495129179773,1,0,1,0,0,0.006061212584575801,0.4534618016826268,0.4372398384872071,0.03354117923564076
610,6,midRight,lowC,6.984899904646293,1,0,1,0,0,0.0037319348482122033,0.6634922600520431,0.26921190562255837,0.020651560045617454
611,6,downLeft,lowA,5.6334899377603564,0,0,0,0,0,0.0022977807686109,0.4085172483651777,0.165755824948805,0.01271532313522714
612,6,midLeft,lowB,3.0540409352332825,1,1,0,0,0,0.38570712903829707,0.2515271876702315,0.10205712648897296,0.007828921499204278
613,6,midLeft,lowB,6.5102579496780475,1,1,0,0,0,0.6217751909932814,0.15486720913370544,0.06283735169127952,0.004820326718311754
614,6,midRight,lowC,4.54612700137308,0,0,0,0,0,0.38283173055610986,0.0953529226284168,0.03868943701839557,0.0029679119497662346
615,6,midRight,lowC,4.005510956685959,1,0,1,0,0,0.23571241832028897,0.44300189008919066,0.023821381654569818,0.0018273660389249002
616,6,downLeft,lowA,3.4577625533731116,0,0,0,0,0,0.14512993494476206,0.2727596447705567,0.01466700649231126,0.0011251232168390623
617,6,downRight,high,3.1200750448083125,1,0,0,0,100,0.08935760859426002,0.16794019501899093,0.009030587837638398,0.9999
618,6,midLeft,lowB,3.984670010568814,1,1,0,0,0,0.4393105294814169,0.10340205981255628,0.0055602018541447765,0.6156460613546586
619,6,downLeft,lowA,3.068264151269295,1,0,0,1,0,0.2704868458714511,0.06366543740329943,0.3877158265998425,0.37905797865936997
620,6,downRight,high,6.309300948868846,1,0,0,0,100,0.16654081539054252,0.03919929571133399,0.23871959353041186,0.9999
621,6,midRight,lowC,3.504699809379235,1,0,1,0,0,0.10254045109509033,0.4084276734252432,0.14698147567275038,0.6156460613546586
622,6,downLeft,lowA,4.275051817766228,0,0,0,0,0,0.06313493834005635,0.25147203569606735,0.09049761635165951,0.37905797865936997
623,6,downLeft,lowA,3.8374135021015654,0,0,0,0,0,0.038872663389263845,0.1548332516422862,0.05572007307619174,0.23338889047574693
624,6,midLeft,lowB,3.6762473945029632,1,1,0,0,0,0.4082265634116483,0.0953320147417824,0.03430727425517672,0.14369932111743913
625,6,downLeft,lowA,3.3018609458354575,0,0,0,0,0,0.25134821072580166,0.058696649061688755,0.021123250596073232,0.08847676874216394
626,6,midRight,lowC,3.727605601694695,1,0,1,0,0,0.15475701166304684,0.42043234268915564,0.013005746607140644,0.05447582177967817
627,6,midRight,lowC,6.779887908403078,1,0,1,0,0,0.09528507320469222,0.6431557700650387,0.008007737447407593,0.03354117923564076
628,6,downRight,high,3.414409340159305,1,0,0,0,100,0.05866774679903899,0.39599591626969044,0.004930425062364929,0.9999
629,6,midLeft,lowB,3.7689725152193416,1,1,0,0,0,0.4204145473454567,0.24381770793475757,0.003035700340483314,0.6156460613546586
630,6,midLeft,lowB,6.575241153490604,1,1,0,0,0,0.6431448133361071,0.1501204236209161,0.0018691038684583942,0.37905797865936997
631,6,downLeft,lowA,3.253825599117425,0,0,0,0,0,0.3959891701280642,0.09243029056016587,0.0011508215170308693,0.23338889047574693
632,6,downLeft,lowA,3.133936892525789,1,0,0,1,0,0.24381355428387097,0.056910035336766474,0.385000937473371,0.14369932111743913
633,6,midRight,lowC,3.662602471427784,1,0,1,0,0,0.15011786618636405,0.41933231098307444,0.23704801557488953,0.08847676874216394
634,6,midLeft,lowB,4.530071042346073,1,1,0,0,0,0.4767210838103232,0.2581861042659032,0.1459522723678553,0.05447582177967817
635,6,midLeft,lowB,7.467669333777126,0,0,0,0,0,0.2935208096935189,0.15896715490329688,0.08986392802183467,0.03354117923564076
636,6,downRight,high,3.327003712282821,1,0,0,0,100,0.18072300271371658,0.09787729053002364,0.055329906335134564,0.9999
637,6,downRight,high,11.447510690153617,1,0,0,0,100,0.1112725320700939,0.060263794790353716,0.03406704561490926,0.9999
638,6,downLeft,lowA,3.463224600187218,1,0,0,1,0,0.06851134724063732,0.037104878392805934,0.40526770787093686,0.6156460613546586
639,6,downRight,high,8.29175709655347,1,0,0,0,100,0.04218295938273799,0.022845756815256073,0.24952642078705137,0.9999
640,6,downRight,high,11.444744195916288,0,0,0,0,0,0.025972370037269914,0.014066306832662016,0.15363532169364275,0.6156460613546586
641,6,downLeft,lowA,4.309944483102168,1,0,0,1,0,0.015991386456136583,0.008660732472581752,0.4788868080117897,0.37905797865936997
642,6,downLeft,lowA,7.111546291854142,1,0,0,1,0,0.009846018689189637,0.00533247908309966,0.6791466304955538,0.23338889047574693
643,6,downLeft,lowA,9.026473143468024,0,0,0,0,0,0.006062268852909249,0.0032832480695733643,0.4181557637232477,0.14369932111743913
644,6,midRight,lowC,3.3258067867057632,1,0,1,0,0,0.003732585200686672,0.3863138887767022,0.2574616951384805,0.08847676874216394
645,6,downLeft,lowA,5.379433545687364,1,0,0,1,0,0.002298181195592997,0.23785640971294966,0.5428134985568964,0.05447582177967817
646,6,downRight,high,3.5553610763280155,1,0,0,0,100,0.0014150077021163805,0.14645000680841824,0.33421441387808376,0.9999
647,6,downRight,high,11.532008604450898,1,0,0,0,100,0.0008712310416986255,0.0901703869156572,0.20577836538853686,0.9999
648,6,downRight,high,11.486465965975519,1,0,0,0,100,0.0005364236017118463,0.05551859541499149,0.12669931009446195,0.9999
649,6,downLeft,lowA,4.373371100579752,1,0,0,1,0,0.0003302801056221405,0.034183222921474465,0.4623021000913585,0.6156460613546586
650,6,downRight,high,8.524529048186963,1,0,0,0,100,0.00020335598176824825,0.021046871243138355,0.28464293137036906,0.9999
651,6,midLeft,lowB,3.210715227543132,0,0,0,0,0,0.00012520783001153296,0.012958719256602415,0.1752568252731394,0.6156460613546586
652,6,midRight,lowC,3.447994173714202,1,0,1,0,0,0.0001,0.39227115023089254,0.10790696490142,0.37905797865936997
653,6,midRight,lowC,6.492750375267471,1,0,1,0,0,0.0001,0.6258167089389459,0.06643914184847946,0.23338889047574693
654,6,midRight,lowC,8.395931434664188,1,0,1,0,0,0.0001,0.7696124918827265,0.0409070867074706,0.14369932111743913
655,6,midRight,lowC,9.448813134924333,1,0,1,0,0,0.0001,0.8581486529075769,0.02518680549349713,0.08847676874216394
656,6,midLeft,lowB,3.227017185168875,1,1,0,0,0,0.3843539386453414,0.5283686750868644,0.015507708371014488,0.05447582177967817
657,6,downRight,high,3.712720223209447,1,0,0,0,100,0.2366496534585004,0.3253206258229897,0.009548214400691809,0.9999
658,6,midLeft,lowB,5.183915317102562,1,1,0,0,0,0.5299993656545775,0.2003023922045767,0.005878908479603704,0.6156460613546586
659,6,midRight,lowC,4.718503124876063,0,0,0,0,0,0.3263246544511533,0.1233277116118249,0.003619688819414466,0.37905797865936997
660,6,downLeft,lowA,3.176624831779572,1,0,0,1,0,0.20092058029380186,0.0759338132910323,0.38652103791413484,0.23338889047574693
661,6,midLeft,lowB,4.763730085610019,1,1,0,0,0,0.5080007026185748,0.046753028379101974,0.23798395301785355,0.14369932111743913
662,6,downLeft,lowA,5.08118721875915,1,0,0,1,0,0.3127799097234971,0.028786196397636472,0.5308209040768027,0.08847676874216394
663,6,downLeft,lowA,7.557808389407608,1,0,0,1,0,0.19258097758989567,0.017723880821668724,0.711122849809925,0.05447582177967817
664,6,downRight,high,3.5435075356763175,0,0,0,0,0,0.11857357770281933,0.010912728692648985,0.4378437660013809,0.03354117923564076
665,6,midLeft,lowB,4.011562892192864,0,0,0,0,0,0.07300665675914719,0.00671905034329565,0.26958374840228116,0.020651560045617454
666,6,downRight,high,3.2716671112453275,0,0,0,0,0,0.04495075576201664,0.004136970576951329,0.16598477138622825,0.01271532313522714
667,6,downLeft,lowA,4.431344054979304,1,0,0,1,0,0.02767652339213998,0.002547164358076003,0.48649045843997024,0.007828921499204278
668,6,midRight,lowC,3.3333803761715193,1,0,1,0,0,0.01704064668302936,0.38586067641765565,0.29953588821401134,0.004820326718311754
669,6,downRight,high,3.3314925103843223,0,0,0,0,0,0.010492056218965248,0.23757736340451455,0.18442653246657204,0.0029679119497662346
670,6,midRight,lowC,5.178825196272222,1,0,1,0,0,0.006460039090626669,0.53057056374873,0.11355282360470262,0.0018273660389249002
671,6,downRight,high,3.2097300024508226,0,0,0,0,0,0.003977495371878627,0.32667634547717417,0.06991534014194967,0.0011251232168390623
672,6,midRight,lowC,5.813691808413784,0,0,0,0,0,0.0024489742571791777,0.2011371191426703,0.04304740852751532,0.0006927469516808202
673,6,downRight,high,3.127423954597465,1,0,0,0,100,0.001507852141005412,0.1238416593583435,0.026504617973287077,0.9999
674,6,downRight,high,11.473863585688244,0,0,0,0,0,0.0009283960713223035,0.07625025484107359,0.016319095572521335,0.6156460613546586
675,6,midRight,lowC,3.707237750320574,0,0,0,0,0,0.000571620546741389,0.046947863856581604,0.010047791693262333,0.37905797865936997
676,6,midLeft,lowB,3.111535444401869,1,1,0,0,0,0.38464431901543367,0.02890615808812801,0.006186502031472158,0.23338889047574693
677,6,midLeft,lowB,6.498727618138231,0,0,0,0,0,0.2368284428685834,0.017797742150066125,0.0038090765168901173,0.14369932111743913
678,6,midLeft,lowB,5.25919533182865,1,1,0,0,0,0.5301094476589074,0.010958205676261629,0.0023452774827701995,0.08847676874216394
679,6,downLeft,lowA,3.0695019836527293,1,0,0,1,0,0.3263924327813781,0.006747050869191654,0.38573637312770537,0.05447582177967817
680,6,midLeft,lowB,5.901726984186163,0,0,0,0,0,0.20096231192901348,0.004154210714448813,0.2375008289201948,0.03354117923564076
681,6,downLeft,lowA,5.0607921591989244,1,0,0,1,0,0.12373402922274575,0.0025577792423119652,0.5305234408826143,0.020651560045617454
682,6,midLeft,lowB,4.137994009340942,1,1,0,0,0,0.4604763540272698,0.0015748442007641407,0.3266473315688594,0.01271532313522714
683,6,midRight,lowC,3.189068283738318,1,0,1,0,0,0.28351880558440046,0.3852620114759367,0.2011192550578833,0.007828921499204278
684,6,midLeft,lowB,5.602079224454485,1,1,0,0,0,0.5588570603293876,0.2372087608308168,0.12383066030499935,0.004820326718311754
685,6,downRight,high,3.3998358719167356,1,0,0,0,100,0.3440925573077611,0.14605124444875645,0.07624348263998351,0.9999
686,6,midLeft,lowB,5.996470632491405,1,1,0,0,0,0.5961527815714738,0.0899248658874121,0.04694369416068421,0.6156460613546586
687,6,midRight,lowC,3.914865566729968,1,0,1,0,0,0.3670558175218541,0.43965979412618517,0.028903590774540373,0.37905797865936997
688,6,midLeft,lowB,6.350452996260761,0,0,0,0,0,0.22599906826146993,0.27070189077886386,0.01779616143549618,0.23338889047574693
689,6,downRight,high,5.22981122646748,1,0,0,0,100,0.13914935118011462,0.16667322018128464,0.010957232418236713,0.9999
