Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight,simulated_RS
71,0,downRight,high,4.099168398664858,1,0,0,0,100,0.0001,0.0001,0.1676820480512,0.9999,3.9104473062872285
72,0,midLeft,lowA,3.94527459851094,1,1,0,0,0,0.8000200000000001,0.0001,0.0335364096102399,0.1999799999999999,3.966545017921486
73,0,downRight,high,4.70093391449167,1,0,0,0,100,0.1600039999999999,0.0001,0.0067072819220479,0.9999,4.596557930107118
74,0,midLeft,lowA,4.38251605353162,1,1,0,0,0,0.8320008,0.0001,0.0013414563844095,0.1999799999999999,4.344100180287115
75,0,midLeft,lowA,6.250370800920949,1,1,0,0,0,0.96640016,0.0001,0.0002682912768819,0.0399959999999999,6.13804658541393
76,0,downRight,high,4.190800178385167,0,0,0,0,0,0.193280032,0.0001,0.0001,0.0079991999999999,4.007884542909617
77,0,downRight,high,4.0777216481345,1,0,0,0,100,0.0386560064,0.0001,0.0001,0.9999,4.059961149466251
78,0,downLeft,lowC,3.984043527247444,1,0,0,1,0,0.0077312012799999,0.0001,0.8000200000000001,0.1999799999999999,3.9849663825141306
79,0,downLeft,lowC,5.987073750107372,0,0,0,0,0,0.0015462402559999,0.0001,0.1600039999999999,0.0399959999999999,6.0971408848616795
80,0,midRight,lowB,3.958718083988353,1,0,1,0,0,0.0003092480511999,0.8000200000000001,0.0320007999999999,0.0079991999999999,4.0610371365721685
81,0,midLeft,lowA,3.9061162658568342,1,1,0,0,0,0.8000618496102401,0.1600039999999999,0.0064001599999999,0.0015998399999999,3.9689261713095974
82,0,midRight,lowB,4.310535904130258,1,0,1,0,0,0.1600123699220479,0.8320008,0.0012800319999999,0.0003199679999999,4.452443755927737
83,0,downRight,high,4.218858167031713,1,0,0,0,100,0.0320024739844095,0.1664001599999999,0.0002560063999999,0.9999,3.9326869532895152
84,0,midRight,lowB,4.405166062200068,1,0,1,0,0,0.0064004947968819,0.833280032,0.0001,0.1999799999999999,4.442272394106753
85,0,downLeft,lowC,3.9964680017396814,1,0,0,1,0,0.0012800989593763,0.1666560064,0.8000200000000001,0.0399959999999999,3.917136072776668
86,0,midRight,lowB,4.557727785325964,1,0,1,0,0,0.0002560197918752,0.83333120128,0.1600039999999999,0.0079991999999999,4.57355276280454
87,0,midRight,lowB,6.129031935775633,1,0,1,0,0,0.0001,0.966666240256,0.0320007999999999,0.0015998399999999,6.068664106922476
88,0,midLeft,lowA,4.214107257057717,1,1,0,0,0,0.8000200000000001,0.1933332480512,0.0064001599999999,0.0003199679999999,3.9388366750780204
89,0,midLeft,lowA,5.880850316294502,1,1,0,0,0,0.960004,0.0386666496102399,0.0012800319999999,0.0001,6.152819083296974
90,0,downRight,high,3.976961808762933,1,0,0,0,100,0.1920007999999999,0.0077333299220479,0.0002560063999999,0.9999,4.076073618339005
91,0,midLeft,lowA,4.504677227705796,0,0,0,0,0,0.0384001599999999,0.0015466659844095,0.0001,0.1999799999999999,4.564492583271495
92,0,downLeft,lowC,3.896430036472287,1,0,0,1,0,0.0076800319999999,0.0003093331968819,0.8000200000000001,0.0399959999999999,3.9301007654752884
93,0,downLeft,lowC,5.865190512563304,1,0,0,1,0,0.0015360063999999,0.0001,0.960004,0.0079991999999999,5.962437042821523
94,0,midLeft,lowA,3.9851873231014663,1,1,0,0,0,0.80030720128,0.0001,0.1920007999999999,0.0015998399999999,3.854052157714666
95,0,downLeft,lowC,4.593140937352678,0,0,0,0,0,0.160061440256,0.0001,0.0384001599999999,0.0003199679999999,4.458415105168452
96,0,midLeft,lowA,4.508417189428611,1,1,0,0,0,0.8320122880512001,0.0001,0.0076800319999999,0.0001,4.3918944691479975
97,0,midLeft,lowA,6.024469375322424,1,1,0,0,0,0.96640245761024,0.0001,0.0015360063999999,0.0001,6.105057006851574
98,0,downLeft,lowC,3.929549352658382,1,0,0,1,0,0.1932804915220479,0.0001,0.80030720128,0.0001,3.983301202540155
99,0,downRight,high,4.032288827824959,0,0,0,0,0,0.0386560983044095,0.0001,0.160061440256,0.0001,3.9550409158305206
100,1,midLeft,lowA,3.9691661234145625,1,1,0,0,0,0.8077312196608819,0.0001,0.0320122880511999,0.0001,4.1624741716212945
101,1,downRight,high,3.959914024991263,1,0,0,0,100,0.1615462439321763,0.0001,0.0064024576102399,0.9999,3.9659588473342513
102,1,midRight,lowB,4.032053538259719,0,0,0,0,0,0.0323092487864352,0.0001,0.0012804915220479,0.1999799999999999,3.9909435024227538
103,1,downLeft,lowC,3.839664021013448,1,0,0,1,0,0.006461849757287,0.0001,0.8002560983044097,0.0399959999999999,3.967872814158174
104,1,midLeft,lowA,4.198753948557425,1,1,0,0,0,0.8012923699514575,0.0001,0.1600512196608818,0.0079991999999999,4.056596540226621
105,1,downLeft,lowC,4.43742488153014,1,0,0,1,0,0.1602584739902914,0.0001,0.8320102439321764,0.0015998399999999,4.344850763144186
106,1,downLeft,lowC,6.146534445300195,1,0,0,1,0,0.0320516947980582,0.0001,0.9664020487864352,0.0003199679999999,6.031531250226183
107,1,midLeft,lowA,4.036093533875304,1,1,0,0,0,0.8064103389596117,0.0001,0.193280409757287,0.0001,4.218594728931897
108,1,downLeft,lowC,4.541174584797144,1,0,0,1,0,0.1612820677919223,0.0001,0.8386560819514575,0.0001,4.561071438165764
109,1,midRight,lowB,4.148033795725587,0,0,0,0,0,0.0322564135583844,0.0001,0.1677312163902914,0.0001,3.7988867390414915
110,1,downRight,high,3.829952785109208,1,0,0,0,100,0.0064512827116768,0.0001,0.0335462432780582,0.9999,4.239688091009624
111,1,downRight,high,6.611155199765996,0,0,0,0,0,0.0012902565423353,0.0001,0.0067092486556116,0.1999799999999999,6.414609119081632
112,1,downRight,high,4.553126454815088,1,0,0,0,100,0.000258051308467,0.0001,0.0013418497311223,0.9999,4.477408845565413
113,1,midRight,lowB,4.173571901219816,1,0,1,0,0,0.0001,0.8000200000000001,0.0002683699462244,0.1999799999999999,4.029413715919738
114,1,downRight,high,4.56913033137955,0,0,0,0,0,0.0001,0.1600039999999999,0.0001,0.0399959999999999,4.545878796002432
115,1,midRight,lowB,4.242540222264362,1,0,1,0,0,0.0001,0.8320008,0.0001,0.0079991999999999,4.436939531311547
116,1,downLeft,lowC,4.105047957811255,0,0,0,0,0,0.0001,0.1664001599999999,0.0001,0.0015998399999999,3.7912625475523183
117,1,midRight,lowB,4.2966615157673775,1,0,1,0,0,0.0001,0.833280032,0.0001,0.0003199679999999,4.396752734986394
118,1,downRight,high,3.9706375091991046,1,0,0,0,100,0.0001,0.1666560064,0.0001,0.9999,3.9204967040686642
119,1,midRight,lowB,4.71158776824228,1,0,1,0,0,0.0001,0.83333120128,0.0001,0.1999799999999999,4.338436039514101
120,1,midLeft,lowA,4.09340805553778,0,0,0,0,0,0.0001,0.1666662402559999,0.0001,0.0399959999999999,3.88148447477829
121,1,downRight,high,4.108304402299142,1,0,0,0,100,0.0001,0.0333332480512,0.0001,0.9999,4.158436946584395
122,1,downLeft,lowC,4.131521496340998,1,0,0,1,0,0.0001,0.0066666496102399,0.8000200000000001,0.1999799999999999,4.138765545212139
123,1,midLeft,lowA,4.038996700047587,1,1,0,0,0,0.8000200000000001,0.0013333299220479,0.1600039999999999,0.0399959999999999,4.128632901378745
124,1,downRight,high,4.12437017891997,1,0,0,0,100,0.1600039999999999,0.0002666659844095,0.0320007999999999,0.9999,4.148956266879726
125,1,downRight,high,6.473123582607227,1,0,0,0,100,0.0320007999999999,0.0001,0.0064001599999999,0.9999,6.4767962521113125
126,1,midLeft,lowA,3.9076724855904015,1,1,0,0,0,0.80640016,0.0001,0.0012800319999999,0.1999799999999999,4.0645225319971106
127,1,downLeft,lowC,4.071207331676884,0,0,0,0,0,0.1612800319999999,0.0001,0.0002560063999999,0.0399959999999999,3.9838728863880677
128,1,downLeft,lowC,4.043644423175666,0,0,0,0,0,0.0322560063999999,0.0001,0.0001,0.0079991999999999,3.958886364086357
129,1,midLeft,lowA,4.006686324676262,1,1,0,0,0,0.80645120128,0.0001,0.0001,0.0015998399999999,4.009984055131622
130,1,midRight,lowB,3.918433826227248,0,0,0,0,0,0.1612902402559999,0.0001,0.0001,0.0003199679999999,3.9071634482798454
131,1,downLeft,lowC,4.217676786992159,1,0,0,1,0,0.0322580480511999,0.0001,0.8000200000000001,0.0001,3.8535573413360655
132,1,midRight,lowB,3.965351356695333,1,0,1,0,0,0.0064516096102399,0.8000200000000001,0.1600039999999999,0.0001,4.1508107264767915
133,1,midLeft,lowA,4.070447061875134,1,1,0,0,0,0.801290321922048,0.1600039999999999,0.0320007999999999,0.0001,4.186825031535133
134,1,midLeft,lowA,6.187563011641501,1,1,0,0,0,0.9602580643844096,0.0320007999999999,0.0064001599999999,0.0001,6.159743523795531
135,1,downRight,high,3.955546079855432,1,0,0,0,100,0.1920516128768818,0.0064001599999999,0.0012800319999999,0.9999,3.8825386552398595
136,1,midRight,lowB,4.010949589076446,1,0,1,0,0,0.0384103225753763,0.8012800320000001,0.0002560063999999,0.1999799999999999,3.9994580596823037
137,1,downRight,high,4.567729578705123,1,0,0,0,100,0.0076820645150752,0.1602560063999999,0.0001,0.9999,4.5574278737744525
138,1,downLeft,lowC,4.063357856227217,1,0,0,1,0,0.001536412903015,0.0320512012799999,0.8000200000000001,0.1999799999999999,4.083783860016783
139,1,midRight,lowB,3.974389718433068,1,0,1,0,0,0.000307282580603,0.806410240256,0.1600039999999999,0.0399959999999999,3.872089970592658
140,1,midLeft,lowA,4.145872234286326,0,0,0,0,0,0.0001,0.1612820480511999,0.0320007999999999,0.0079991999999999,4.028056178536135
141,1,midLeft,lowA,3.974814257851376,1,1,0,0,0,0.8000200000000001,0.0322564096102399,0.0064001599999999,0.0015998399999999,4.223161489039707
142,1,midLeft,lowA,5.88220603502359,0,0,0,0,0,0.1600039999999999,0.0064512819220479,0.0012800319999999,0.0003199679999999,6.115758707918517
143,1,downLeft,lowC,3.955085913953549,1,0,0,1,0,0.0320007999999999,0.0012902563844095,0.8002560064,0.0001,4.166197490811657
144,1,midRight,lowB,3.9635674174888935,0,0,0,0,0,0.0064001599999999,0.0002580512768819,0.1600512012799999,0.0001,4.22895897792386
145,1,downRight,high,3.876934630799681,1,0,0,0,100,0.0012800319999999,0.0001,0.0320102402559999,0.9999,4.078236495130421
146,1,midRight,lowB,3.9991973390490982,0,0,0,0,0,0.0002560063999999,0.0001,0.0064020480511999,0.1999799999999999,3.9891261151379287
147,1,midRight,lowB,4.029278367613958,1,0,1,0,0,0.0001,0.8000200000000001,0.0012804096102399,0.0399959999999999,3.8657304814630327
148,1,downRight,high,4.059483620619339,0,0,0,0,0,0.0001,0.1600039999999999,0.0002560819220479,0.0079991999999999,4.169591909873087
149,1,midLeft,lowA,3.961980061446436,0,0,0,0,0,0.0001,0.0320007999999999,0.0001,0.0015998399999999,3.986524287787234
150,1,midLeft,lowA,4.041668392942542,1,1,0,0,0,0.8000200000000001,0.0064001599999999,0.0001,0.0003199679999999,4.053443807539319
151,1,downLeft,lowC,3.976213963788996,1,0,0,1,0,0.1600039999999999,0.0012800319999999,0.8000200000000001,0.0001,3.934307346849738
152,1,midLeft,lowA,4.422928357273154,1,1,0,0,0,0.8320008,0.0002560063999999,0.1600039999999999,0.0001,4.392767875101858
153,1,downRight,high,4.078390336825225,1,0,0,0,100,0.1664001599999999,0.0001,0.0320007999999999,0.9999,4.024883767374542
154,1,downRight,high,6.4961950715949,1,0,0,0,100,0.0332800319999999,0.0001,0.0064001599999999,0.9999,6.57739547378385
155,1,midLeft,lowA,4.211811776001717,1,1,0,0,0,0.8066560064,0.0001,0.0012800319999999,0.1999799999999999,4.1550343012663875
156,1,midRight,lowB,3.7880388990013794,1,0,1,0,0,0.16133120128,0.8000200000000001,0.0002560063999999,0.0399959999999999,4.049238772002385
157,1,midRight,lowB,6.139938244025542,0,0,0,0,0,0.032266240256,0.1600039999999999,0.0001,0.0079991999999999,6.341822693216891
158,1,midRight,lowB,4.305114411270399,1,0,1,0,0,0.0064532480511999,0.8320008,0.0001,0.0015998399999999,4.376067947996173
159,1,downRight,high,4.111017036481461,1,0,0,0,100,0.0012906496102399,0.1664001599999999,0.0001,0.9999,4.080672822286933
160,1,midLeft,lowA,3.9601509444058007,1,1,0,0,0,0.800258129922048,0.0332800319999999,0.0001,0.1999799999999999,4.012777881671758
161,1,downLeft,lowC,3.91895059358008,1,0,0,1,0,0.1600516259844095,0.0066560063999999,0.8000200000000001,0.0399959999999999,3.9874259050033056
162,1,downRight,high,4.237711140964187,1,0,0,0,100,0.0320103251968819,0.0013312012799999,0.1600039999999999,0.9999,3.9213535892817553
163,1,midRight,lowB,3.892055935607495,0,0,0,0,0,0.0064020650393763,0.0002662402559999,0.0320007999999999,0.1999799999999999,4.009100434488981
164,1,midRight,lowB,3.986133964666873,1,0,1,0,0,0.0012804130078752,0.8000532480512,0.0064001599999999,0.0399959999999999,4.10864178290794
165,1,midRight,lowB,6.0721785769199,0,0,0,0,0,0.000256082601575,0.1600106496102399,0.0012800319999999,0.0079991999999999,6.0941223222249565
166,1,midRight,lowB,4.38119056489616,0,0,0,0,0,0.0001,0.0320021299220479,0.0002560063999999,0.0015998399999999,4.28327638180771
167,1,midRight,lowB,4.16510906154596,1,0,1,0,0,0.0001,0.8064004259844096,0.0001,0.0003199679999999,4.239348165933194
168,1,midLeft,lowA,4.015607031165819,1,1,0,0,0,0.8000200000000001,0.1612800851968818,0.0001,0.0001,3.8509313403278767
169,1,downRight,high,4.207473723380508,1,0,0,0,100,0.1600039999999999,0.0322560170393763,0.0001,0.9999,3.8805697249244413
170,1,downLeft,lowC,4.03980340922589,1,0,0,1,0,0.0320007999999999,0.0064512034078752,0.8000200000000001,0.1999799999999999,4.073301932110908
171,1,downLeft,lowC,6.07771792832641,1,0,0,1,0,0.0064001599999999,0.001290240681575,0.960004,0.0399959999999999,5.918831544854787
172,1,downRight,high,4.052017645081246,1,0,0,0,100,0.0012800319999999,0.000258048136315,0.1920007999999999,0.9999,4.022395089938416
173,1,downLeft,lowC,4.4579682199447,1,0,0,1,0,0.0002560063999999,0.0001,0.8384001600000001,0.1999799999999999,4.615701927818032
174,1,downRight,high,4.604620995635558,1,0,0,0,100,0.0001,0.0001,0.1676800319999999,0.9999,4.562557046422617
175,1,downRight,high,6.491017516398332,1,0,0,0,100,0.0001,0.0001,0.0335360063999999,0.9999,6.530032476276665
176,1,downLeft,lowC,4.098323827000803,1,0,0,1,0,0.0001,0.0001,0.8067072012800001,0.1999799999999999,4.1847849624593625
177,1,downLeft,lowC,6.022060513170805,0,0,0,0,0,0.0001,0.0001,0.1613414402559999,0.0399959999999999,6.090468852486341
178,1,downRight,high,4.0233397782354965,1,0,0,0,100,0.0001,0.0001,0.0322682880511999,0.9999,4.280390275067395
179,1,midLeft,lowA,3.967369985773432,1,1,0,0,0,0.8000200000000001,0.0001,0.0064536576102399,0.1999799999999999,4.115424083496025
180,1,downLeft,lowC,4.045049649107578,1,0,0,1,0,0.1600039999999999,0.0001,0.801290731522048,0.0399959999999999,3.781476364171494
181,1,downLeft,lowC,5.9815024689173,1,0,0,1,0,0.0320007999999999,0.0001,0.9602581463044096,0.0079991999999999,6.0352518971829126
182,1,midLeft,lowA,3.993782317309616,1,1,0,0,0,0.80640016,0.0001,0.1920516292608819,0.0015998399999999,3.9321054828209094
183,1,downLeft,lowC,4.423910188648061,1,0,0,1,0,0.1612800319999999,0.0001,0.8384103258521765,0.0003199679999999,4.499411160367434
184,1,midLeft,lowA,4.497538130444858,0,0,0,0,0,0.0322560063999999,0.0001,0.1676820651704352,0.0001,4.436734095224384
185,1,midRight,lowB,4.009577403219754,1,0,1,0,0,0.0064512012799999,0.8000200000000001,0.033536413034087,0.0001,4.070409530002983
186,1,downLeft,lowC,4.078168322528328,1,0,0,1,0,0.0012902402559999,0.1600039999999999,0.8067072826068175,0.0001,4.230620241737553
187,1,midLeft,lowA,4.041409053965853,0,0,0,0,0,0.0002580480511999,0.0320007999999999,0.1613414565213634,0.0001,3.7916660343097597
188,1,downLeft,lowC,4.478496307963412,0,0,0,0,0,0.0001,0.0064001599999999,0.0322682913042726,0.0001,4.36528830280232
189,1,downRight,high,3.995466037451668,1,0,0,0,100,0.0001,0.0012800319999999,0.0064536582608545,0.9999,3.911474012315899
190,1,midLeft,lowA,4.204554652666631,0,0,0,0,0,0.0001,0.0002560063999999,0.0012907316521709,0.1999799999999999,4.058983359587704
191,1,midRight,lowB,3.981973904920944,1,0,1,0,0,0.0001,0.8000512012800001,0.0002581463304341,0.0399959999999999,3.8610370881869764
192,1,midRight,lowB,6.170210956185834,1,0,1,0,0,0.0001,0.960010240256,0.0001,0.0079991999999999,6.076209851666255
193,1,midLeft,lowA,4.19495624670276,1,1,0,0,0,0.8000200000000001,0.1920020480511999,0.0001,0.0015998399999999,4.033354478156669
194,1,downLeft,lowC,4.058221689543625,1,0,0,1,0,0.1600039999999999,0.0384004096102399,0.8000200000000001,0.0003199679999999,3.8038793838632796
195,1,downRight,high,4.094234257447424,1,0,0,0,100,0.0320007999999999,0.0076800819220479,0.1600039999999999,0.9999,3.9282657991582437
196,1,midLeft,lowA,4.124871178090904,1,1,0,0,0,0.80640016,0.0015360163844095,0.0320007999999999,0.1999799999999999,4.0646362310183575
197,1,downRight,high,4.456611963376692,0,0,0,0,0,0.1612800319999999,0.0003072032768819,0.0064001599999999,0.0399959999999999,4.461769166388353
198,1,downLeft,lowC,4.084250359330552,1,0,0,1,0,0.0322560063999999,0.0001,0.8012800320000001,0.0079991999999999,3.9756196238607715
199,1,midRight,lowB,4.069734757662724,1,0,1,0,0,0.0064512012799999,0.8000200000000001,0.1602560063999999,0.0015998399999999,3.972848555825254
200,2,downRight,lowC,3.9345330513539247,1,0,0,0,1,0.0012902402559999,0.1600039999999999,0.0320512012799999,0.800319968,4.122736232869384
201,2,midRight,lowA,4.455059460531134,1,0,1,0,0,0.0002580480511999,0.8320008,0.0064102402559999,0.1600639936,4.5434219222487435
202,2,downLeft,lowB,4.046314901509133,0,0,0,0,0,0.0001,0.1664001599999999,0.0012820480511999,0.0320127987199999,4.012716099851756
203,2,midLeft,high,4.083775131995902,0,0,0,0,0,0.0001,0.0332800319999999,0.0002564096102399,0.0064025597439999,3.976888913063561
204,2,downLeft,lowB,4.011678144394892,1,0,0,1,0,0.0001,0.0066560063999999,0.800051281922048,0.0012805119487999,4.077806384381383
205,2,downLeft,lowB,6.029741050950846,1,0,0,1,0,0.0001,0.0013312012799999,0.9600102563844096,0.0002561023897599,5.830601331542834
206,2,midRight,lowA,3.906035141358932,1,0,1,0,0,0.0001,0.800266240256,0.1920020512768818,0.0001,3.925376507942821
207,2,midLeft,high,3.933195639839653,1,100,0,0,0,0.9999,0.1600532480511999,0.0384004102553763,0.0001,4.038129455122133
208,2,downRight,lowC,4.0118499077037,1,0,0,0,1,0.1999799999999999,0.0320106496102399,0.0076800820510752,0.8000200000000001,4.075429994585131
209,2,midLeft,high,4.512549624782831,1,100,0,0,0,0.9999,0.0064021299220479,0.001536016410215,0.1600039999999999,4.4480591545028725
210,2,midRight,lowA,3.9051215580712832,1,0,1,0,0,0.1999799999999999,0.8012804259844096,0.000307203282043,0.0320007999999999,3.945689797403287
211,2,midLeft,high,4.527158201212054,1,100,0,0,0,0.9999,0.1602560851968818,0.0001,0.0064001599999999,4.526382315115567
212,2,midRight,lowA,4.416780939030879,1,0,1,0,0,0.1999799999999999,0.8320512170393765,0.0001,0.0012800319999999,4.638923791574015
213,2,downLeft,lowB,4.015619849920082,0,0,0,0,0,0.0399959999999999,0.1664102434078752,0.0001,0.0002560063999999,3.8476355632789847
214,2,midRight,lowA,3.9789026150314686,1,0,1,0,0,0.0079991999999999,0.8332820486815751,0.0001,0.0001,4.3285560858626315
215,2,midRight,lowA,6.128323655903287,1,0,1,0,0,0.0015998399999999,0.9666564097363152,0.0001,0.0001,6.305413187485586
216,2,midLeft,high,3.936287759773708,1,100,0,0,0,0.9999,0.193331281947263,0.0001,0.0001,4.034437122423662
217,2,downRight,lowC,4.0046968829444936,1,0,0,0,1,0.1999799999999999,0.0386662563894525,0.0001,0.8000200000000001,3.9340064390693072
218,2,downLeft,lowB,4.017483330438196,1,0,0,1,0,0.0399959999999999,0.0077332512778905,0.8000200000000001,0.1600039999999999,3.861950327324982
219,2,downRight,lowC,4.374816006475472,1,0,0,0,1,0.0079991999999999,0.0015466502555781,0.1600039999999999,0.8320008,4.542388166311218
220,2,downLeft,lowB,4.273535529689714,1,0,0,1,0,0.0015998399999999,0.0003093300511156,0.8320008,0.1664001599999999,4.250166102894946
221,2,downLeft,lowB,6.117298727787983,0,0,0,0,0,0.0003199679999999,0.0001,0.1664001599999999,0.0332800319999999,6.155793676043375
222,2,midLeft,high,4.002771576476743,1,100,0,0,0,0.9999,0.0001,0.0332800319999999,0.0066560063999999,3.992659462817411
223,2,downLeft,lowB,4.148707059135489,1,0,0,1,0,0.1999799999999999,0.0001,0.8066560064,0.0013312012799999,4.03846249578785
224,2,midRight,lowA,4.087708124456096,0,0,0,0,0,0.0399959999999999,0.0001,0.16133120128,0.0002662402559999,3.9870962981287947
225,2,midLeft,high,4.034862610567712,1,100,0,0,0,0.9999,0.0001,0.032266240256,0.0001,4.074036617541411
226,2,downRight,lowC,3.9533468485089416,1,0,0,0,1,0.1999799999999999,0.0001,0.0064532480511999,0.8000200000000001,4.130678471787344
227,2,midRight,lowA,4.012071203081206,0,0,0,0,0,0.0399959999999999,0.0001,0.0012906496102399,0.1600039999999999,4.008058791068271
228,2,downRight,lowC,4.407149462779995,1,0,0,0,1,0.0079991999999999,0.0001,0.0002581299220479,0.8320008,4.329603208139364
229,2,midRight,lowA,4.098735860648529,1,0,1,0,0,0.0015998399999999,0.8000200000000001,0.0001,0.1664001599999999,4.190465477161883
230,2,midRight,lowA,6.08763644362718,1,0,1,0,0,0.0003199679999999,0.960004,0.0001,0.0332800319999999,5.957098493355109
231,2,midRight,lowA,6.302231324534372,1,0,1,0,0,0.0001,0.9920008,0.0001,0.0066560063999999,6.501120248210974
232,2,midLeft,high,4.040550774187324,0,0,0,0,0,0.0001,0.1984001599999999,0.0001,0.0013312012799999,3.971377880748257
233,2,downLeft,lowB,3.9294911602824714,1,0,0,1,0,0.0001,0.0396800319999999,0.8000200000000001,0.0002662402559999,3.8608671308023377
234,2,midRight,lowA,4.1529529972186845,0,0,0,0,0,0.0001,0.0079360063999999,0.1600039999999999,0.0001,4.124963721555371
235,2,downRight,lowC,4.082489354358068,1,0,0,0,1,0.0001,0.0015872012799999,0.0320007999999999,0.8000200000000001,4.084815193380004
236,2,midRight,lowA,3.968550842727464,1,0,1,0,0,0.0001,0.800317440256,0.0064001599999999,0.1600039999999999,3.9195654615843454
237,2,downRight,lowC,4.382913881053202,1,0,0,0,1,0.0001,0.1600634880511999,0.0012800319999999,0.8320008,4.476231404182968
238,2,downLeft,lowB,4.075423845849926,0,0,0,0,0,0.0001,0.0320126976102399,0.0002560063999999,0.1664001599999999,4.038113096736415
239,2,midRight,lowA,4.155556345722751,1,0,1,0,0,0.0001,0.806402539522048,0.0001,0.0332800319999999,4.010409131607259
240,2,downRight,lowC,4.088791903604884,1,0,0,0,1,0.0001,0.1612805079044095,0.0001,0.8066560064,4.005136401179078
241,2,midLeft,high,4.037932252513963,1,100,0,0,0,0.9999,0.0322561015808819,0.0001,0.16133120128,4.116921859574527
242,2,midLeft,high,6.571727797515789,1,100,0,0,0,0.9999,0.0064512203161763,0.0001,0.032266240256,6.435422263865854
243,2,downLeft,lowB,4.132176601737677,0,0,0,0,0,0.1999799999999999,0.0012902440632352,0.0001,0.0064532480511999,4.022847057304343
244,2,downLeft,lowB,4.021375808345551,0,0,0,0,0,0.0399959999999999,0.000258048812647,0.0001,0.0012906496102399,4.068236834713739
245,2,downLeft,lowB,4.06631732329018,0,0,0,0,0,0.0079991999999999,0.0001,0.0001,0.0002581299220479,4.02328140173889
246,2,midRight,lowA,3.9054941657764615,0,0,0,0,0,0.0015998399999999,0.0001,0.0001,0.0001,4.116553199232927
247,2,downLeft,lowB,3.8646853707705056,0,0,0,0,0,0.0003199679999999,0.0001,0.0001,0.0001,4.139372499886497
248,2,downRight,lowC,3.903417063275521,1,0,0,0,1,0.0001,0.0001,0.0001,0.8000200000000001,4.159703042999936
249,2,downLeft,lowB,3.925821141456759,0,0,0,0,0,0.0001,0.0001,0.0001,0.1600039999999999,4.041797225943264
250,2,downLeft,lowB,3.92998509232814,1,0,0,1,0,0.0001,0.0001,0.8000200000000001,0.0320007999999999,3.944258097877498
251,2,downLeft,lowB,5.848138597023331,1,0,0,1,0,0.0001,0.0001,0.960004,0.0064001599999999,5.913358167703473
252,2,downRight,lowC,3.960507429987448,1,0,0,0,1,0.0001,0.0001,0.1920007999999999,0.8012800320000001,4.1221115893213085
253,2,downRight,lowC,5.976701862406546,1,0,0,0,1,0.0001,0.0001,0.0384001599999999,0.9602560064,5.879505955702164
254,2,midLeft,high,3.8572978151613575,1,100,0,0,0,0.9999,0.0001,0.0076800319999999,0.1920512012799999,3.9188689676457056
255,2,downRight,lowC,4.355598278379977,0,0,0,0,0,0.1999799999999999,0.0001,0.0015360063999999,0.0384102402559999,4.516039082792278
256,2,downLeft,lowB,4.015964837871126,1,0,0,1,0,0.0399959999999999,0.0001,0.80030720128,0.0076820480511999,4.107722227023499
257,2,midLeft,high,4.237099260490522,1,100,0,0,0,0.9999,0.0001,0.160061440256,0.0015364096102399,4.12785077708954
258,2,downRight,lowC,4.072460588617956,0,0,0,0,0,0.1999799999999999,0.0001,0.0320122880511999,0.0003072819220479,3.986369073459012
259,2,midRight,lowA,4.047550790876407,1,0,1,0,0,0.0399959999999999,0.8000200000000001,0.0064024576102399,0.0001,3.8676401443233948
260,2,downRight,lowC,3.956673920839165,1,0,0,0,1,0.0079991999999999,0.1600039999999999,0.0012804915220479,0.8000200000000001,3.9594883919748214
261,2,downLeft,lowB,3.911698641401012,1,0,0,1,0,0.0015998399999999,0.0320007999999999,0.8002560983044097,0.1600039999999999,4.089209941881768
262,2,downRight,lowC,4.375074439022485,1,0,0,0,1,0.0003199679999999,0.0064001599999999,0.1600512196608818,0.8320008,4.430419600157645
263,2,midRight,lowA,3.96886125356836,1,0,1,0,0,0.0001,0.8012800320000001,0.0320102439321763,0.1664001599999999,4.134272855614633
264,2,downLeft,lowB,4.072452342692899,0,0,0,0,0,0.0001,0.1602560063999999,0.0064020487864352,0.0332800319999999,4.119110011778366
265,2,midRight,lowA,4.425148509061984,1,0,1,0,0,0.0001,0.83205120128,0.001280409757287,0.0066560063999999,4.18947255464775
266,2,downRight,lowC,3.815420868510068,1,0,0,0,1,0.0001,0.1664102402559999,0.0002560819514574,0.80133120128,4.034111997864337
267,2,downLeft,lowB,3.8928867151765214,1,0,0,1,0,0.0001,0.0332820480511999,0.8000512163902915,0.160266240256,3.890695858698155
268,2,midLeft,high,3.979658482887922,1,100,0,0,0,0.9999,0.0066564096102399,0.1600102432780582,0.0320532480511999,3.985727315411662
269,2,midRight,lowA,3.951041791393839,1,0,1,0,0,0.1999799999999999,0.801331281922048,0.0320020486556116,0.0064106496102399,4.024424513435769
270,2,midLeft,high,4.561528124264298,0,0,0,0,0,0.0399959999999999,0.1602662563844096,0.0064004097311223,0.0012821299220479,4.588521357401801
271,2,downLeft,lowB,4.1438583135243015,1,0,0,1,0,0.0079991999999999,0.0320532512768819,0.8012800819462245,0.0002564259844095,4.0774569376776295
272,2,midLeft,high,4.077680271235352,0,0,0,0,0,0.0015998399999999,0.0064106502553763,0.1602560163892448,0.0001,3.8606096399879495
