Trial,switch,t_pos,t_frequency,resp_speed,Resp,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight
929,9,midRight,high,4.543806099034569,1,0,1,0,0,1.2526844420047857e-06,0.9999941225497397,4.624765818253615e-06,1.7801909802467825e-18
930,9,midRight,high,4.405674809084441,1,0,1,0,0,2.782810938156278e-07,0.9999986943373507,1.0273815554738296e-06,3.954655111633427e-19
931,9,midRight,high,4.289916021864728,1,0,1,0,0,6.1819532979341e-08,0.9999997099499139,2.2823055307185345e-07,8.785179357441954e-20
932,9,downRight,lowB,0.2269715656573618,1,0,0,0,1,1.3733073294285049e-08,0.22214773630844653,5.070091542714189e-08,0.7778521992575648
933,9,downRight,lowB,3.627362831361852,1,0,0,0,1,3.0507720297600928e-09,0.04934963106083182,1.1263096857767777e-08,0.9506503546252993
934,9,downLeft,lowA,0.17375100701837842,1,0,0,1,0,6.777222969777396e-10,0.010962912007614359,0.777852201759637,0.21118488555502635
936,9,midRight,high,0.2898121743460358,1,0,1,0,0,1.5055451778771645e-10,0.7802875860497891,0.1727981559235644,0.04691425787609199
937,9,midLeft,lowC,0.26465855367254876,1,1,0,0,0,0.7778521992910101,0.17333917118758435,0.03838673031076825,0.010421899210637305
938,9,downLeft,lowA,0.40899896989920337,1,0,0,1,0,0.1727981553751643,0.038506915661838365,0.7863797269737949,0.002315201989202398
940,9,downRight,lowB,0.3074100091672131,1,0,0,0,1,0.03838673018894237,0.008554226627651828,0.17469252689566517,0.7783665162877406
941,9,midRight,high,0.3325699376418651,1,0,1,0,0,0.008527527689166793,0.77975250188995,0.03880756065601074,0.17291240976487243
942,9,midRight,high,3.4309868701878097,1,0,1,0,0,0.0018943715219186235,0.9510725026758288,0.008621014251911443,0.03841211155034119
943,9,midLeft,lowC,0.15780466750815236,1,1,0,0,0,0.778273029724948,0.21127866481603919,0.0019151393562313176,0.00853316610278139
945,9,downRight,lowB,0.2759677969471246,1,0,0,0,1,0.17289164193054918,0.046935090732681234,0.00042544399610207036,0.7797478233406676
947,9,downLeft,lowA,0.20580843261179532,1,0,0,1,0,0.03840749802162011,0.010426527183911787,0.7779467107056379,0.17321926408883026
948,9,midLeft,lowC,0.36430984018968493,1,1,0,0,0,0.7863843404750871,0.00231623008328722,0.17281915087806898,0.038480278563556736
949,9,midRight,high,0.4339358801069747,1,0,1,0,0,0.17469355177483104,0.7783667446765805,0.03839139429373811,0.008548309254850405
950,9,midLeft,lowC,0.9670258068735382,1,1,0,0,0,0.8166599875882282,0.172912460500951,0.0085285638097896,0.0018989881010312232
951,9,midRight,high,0.9347951516754605,1,0,1,0,0,0.18141922019706935,0.8162643220788143,0.0018946016938362845,0.0004218560302801397
952,9,midRight,high,3.5285164215723652,1,0,1,0,0,0.04030188077918653,0.9591835232318882,0.00042088159956862317,9.371438935666719e-05
953,9,midRight,high,4.164236724480867,1,0,1,0,0,0.008952974180880112,0.9909327094519093,9.349792171712792e-05,2.0818445493503892e-05
956,9,downRight,lowB,0.2899549679590216,1,0,0,0,1,0.001988883524386322,0.22013352208848425,2.0770357683448336e-05,0.777856824029446
958,9,midRight,high,1.1991193859314888,1,0,1,0,0,0.0004418261008752849,0.8267543770592078,4.6140892800117895e-06,0.17279918275063688
959,9,downRight,lowB,0.8609907978769639,1,0,0,0,1,9.815069662004987e-05,0.18366166661788508,1.0250097859838654e-06,0.8162391576757089
962,9,midLeft,lowC,0.28730584816402177,1,1,0,0,0,0.7778740032189603,0.04080003531985349,2.2770366969578995e-07,0.1813257337575166
963,9,midRight,high,0.51541789259552,1,0,1,0,0,0.172802999069806,0.7869158373740839,5.0583869443901644e-08,0.04028111297224066
964,9,downRight,lowB,0.20980821642774392,1,0,0,0,1,0.0383878062050545,0.17481162264204453,1.1237095350005221e-08,0.7868005599158057
965,9,midRight,high,0.9308720887332518,1,0,1,0,0,0.008527766723779664,0.8166862167717115,2.496296018736706e-09,0.17478601400821292
966,9,midRight,high,3.6182337457860334,1,0,1,0,0,0.0018944246229321742,0.9592772462100602,5.545466705644562e-10,0.038828328612460966
967,9,downRight,lowB,0.3443490734352679,1,0,0,0,1,0.0004208422636566996,0.21310133054782443,1.2319132327493368e-10,0.7864778270653275
968,9,midRight,high,1.2472344160674438,1,0,1,0,0,9.348918333080392e-05,0.8251921911740507,2.7366681536076893e-11,0.17471431961525186
969,9,midRight,high,3.858595369501907,1,0,1,0,0,2.0768416470144424e-05,0.9611668297167113,6.079448116858091e-12,0.038812401860739115
970,9,downRight,lowB,0.4884078663597501,1,0,0,0,1,4.613658043745553e-06,0.21352109736814617,1.350536028887764e-12,0.7864742889724595
971,9,downRight,lowB,3.4627292195974877,1,0,0,0,1,1.024913987795721e-06,0.04743324219244505,3.0001860864083876e-13,0.9525657328932672
972,9,midRight,high,0.4673011897972147,1,0,1,0,0,2.2768238833897847e-07,0.7883893896926997,6.66484740913677e-14,0.21161038262484533
974,9,downLeft,lowA,0.2841533747461501,1,0,0,1,0,5.057914183728916e-08,0.17513896904890391,0.7778521992575795,0.04700878111437462
975,9,downRight,lowB,0.5473644844769112,1,0,0,0,1,1.123604512259348e-08,0.03890673679851145,0.1727981553677378,0.7882950965977056
976,9,downRight,lowB,3.7079532547438854,1,0,0,0,1,2.4960627130269083e-09,0.008643046013854093,0.03838673018729258,0.9529702213027906
977,9,midRight,high,0.03049605455125015,1,0,1,0,0,5.544948422141237e-10,0.7797722329212582,0.008527527688800295,0.21170023883544675
978,9,downLeft,lowA,0.21079085144912263,1,0,0,1,0,1.2317980972089123e-10,0.17322468662347545,0.779746570779402,0.047028742473942786
981,9,downLeft,lowA,3.4699754739157442,1,0,0,1,0,2.736412382536763e-11,0.03848148316770261,0.9510711850926645,0.010447331712268741
982,9,midRight,high,0.5090876376207071,1,0,1,0,0,6.078879927049093e-12,0.786400776112577,0.21127837211783695,0.0023208517635072007
983,9,midRight,high,3.4567702564678937,1,0,1,0,0,1.3504098067712914e-12,0.952549402173118,0.04693502571041933,0.0005155721151123271
984,9,midRight,high,4.103625848110653,1,0,1,0,0,2.9999056867525925e-13,0.9894589540488444,0.010426512739359309,0.00011453321149632913
988,9,midLeft,lowC,0.029866049605613176,1,1,0,0,0,0.7778521992576314,0.21980613056686105,0.0023162268744616535,2.5443301045877714e-05
989,9,midRight,high,1.1200312202707743,1,0,1,0,0,0.17279815536774934,0.8266816477526975,0.0005145447061821809,5.652173370969436e-06
991,9,midLeft,lowC,0.9277241195317144,1,1,0,0,0,0.8162389294448599,0.18364550996239426,0.000114304974862034,1.255617883775817e-06
992,9,midRight,high,1.009709521355804,1,0,1,0,0,0.1813256830565354,0.8186486454119336,2.5392598779520192e-05,2.789327514536684e-07
994,9,downRight,lowB,0.26571138500326136,1,0,0,0,1,0.040281101709129186,0.18186099615903473,5.640909974005456e-06,0.777852261221862
996,9,downLeft,lowA,0.20513077195945276,1,0,0,1,0,0.008948358156165397,0.04040002033755802,0.7778534523733097,0.17279816913296686
997,9,midRight,high,0.5619178347174957,1,0,1,0,0,0.0019878580846477757,0.786826974925503,0.17279843374464135,0.03838673324520795
998,9,midLeft,lowC,0.07948188523371724,1,1,0,0,0,0.7782937975592574,0.1747918820445237,0.0383867920281095,0.008527528368109471
999,9,downLeft,lowA,0.47392750413256585,1,0,0,1,0,0.17289625545926715,0.038829632183822106,0.7863797406841666,0.0018943716727442465
1000,10,midRight,lowB,0.30656160967702867,1,0,1,0,0,0.03840852290687846,0.7864781166508386,0.17469252994139417,0.0004208305008889027
1001,10,midLeft,lowC,0.42450172083558313,1,1,0,0,0,0.7863845681510933,0.17471438394603622,0.03880756133261273,9.348657025780717e-05
1004,10,midLeft,lowC,3.434213429339027,1,1,0,0,0,0.9525458016101198,0.03881241615168138,0.00862101440221709,2.076783598172502e-05
1005,10,midRight,lowB,0.3475848476059645,1,0,1,0,0,0.21160595493412815,0.7864742921471609,0.001915139389621386,4.6135290895198274e-06
1006,10,downRight,lowA,0.16633578338262422,1,0,0,0,1,0.04700779751261944,0.17471353434095527,0.0004254440035196007,0.7778532241429057
1008,10,midLeft,lowC,0.2696384724935491,1,1,0,0,0,0.7882948780927389,0.03881222741378115,9.45114497209362e-05,0.17279838304375905
1010,10,downLeft,high,0.29048009621086773,1,0,0,1,0,0.17511797350482805,0.00862205096188674,0.7778731947682652,0.03838678076501997
1012,10,downLeft,high,3.4445908767671263,1,0,0,1,0,0.038902072684569605,0.0019153696590723376,0.9506550187318269,0.008527538924531203
1013,10,downLeft,high,4.098676571162494,1,0,0,1,0,0.008642009891199502,0.0004254951573717078,0.9890381209335987,0.0018943740178301183
1014,10,downLeft,high,4.498763253115757,1,0,0,1,0,0.0019198034913243418,9.452281343668128e-05,0.9975648426733944,0.0004208310218445715
1017,10,midLeft,lowC,0.1737261213543811,1,1,0,0,0,0.7782786793810201,2.099803512494625e-05,0.221606835897868,9.34866859869633e-05
1020,10,midRight,lowB,0.16553238831150707,1,0,1,0,0,0.17289289698922047,0.7778568639248875,0.04922947122420111,2.0767861690702525e-05
1021,10,midLeft,lowC,1.038204584292164,1,1,0,0,0,0.8162599760877085,0.17279919161332147,0.010936218764169281,4.613534800712638e-06
1022,10,midLeft,lowC,3.5678874077972864,1,1,0,0,0,0.9591825577795221,0.038386960386970016,0.0024294569468983587,1.0248866096270017e-06
1023,10,downLeft,high,0.06585422511383524,1,0,0,1,0,0.21308029572122467,0.008527578827152368,0.7783918977753167,2.2767630633900914e-07
1024,10,downLeft,high,3.42980527182002,1,0,0,1,0,0.04733531907601779,0.0018943828821096536,0.9507702474640818,5.0577790734371845e-08
1025,10,midRight,lowB,0.2820516423119172,1,0,1,0,0,0.010515437030178792,0.7782730322485896,0.21121151948548667,1.1235744978051825e-08
1026,10,downRight,lowA,0.3472989975838085,1,0,0,0,1,0.002335981210099784,0.1728916424911705,0.04692017454516886,0.7778522017535608
1027,10,downLeft,high,0.5140924879675748,1,0,0,1,0,0.0005189330883993196,0.0384074981461609,0.7882754128432252,0.1727981559222146
1029,10,midLeft,lowC,0.33638057380563363,1,1,0,0,0,0.7779674791018852,0.008532141245188805,0.17511364934245768,0.03838673031046839
1031,10,downLeft,high,0.9670379639846314,1,0,0,1,0,0.17282376453162027,0.0018953964132425159,0.8167533113389736,0.00852752771616353
1032,10,downRight,lowA,0.38509208612603923,1,0,0,0,1,0.038392419206727924,0.0004210581447369249,0.1814399518630545,0.7797465707854806
1033,10,midLeft,lowC,0.2835944043925356,1,1,0,0,0,0.786380990749521,9.353714083799782e-05,0.04030648627319086,0.17321898583645012
1034,10,downRight,lowA,0.9780776168145979,1,0,0,0,1,0.17469280764066342,2.0779070124896638e-05,0.008953997281244505,0.8163324160079672
1035,10,downLeft,high,0.18363724403459802,1,0,0,1,0,0.03880762302289467,4.616024729718627e-06,0.779841310061447,0.1813464508909286
1037,10,downLeft,high,3.3254927749310754,1,0,0,1,0,0.008621028106577548,1.025439741879687e-06,0.9510922312158148,0.04028571523786581
1038,10,midRight,lowB,0.4524630791545651,1,0,1,0,0,0.001915142434014923,0.7778524270567483,0.21128304746780893,0.008949383041427903
1039,10,midLeft,lowC,0.18037547522811714,1,1,0,0,0,0.7782776439373897,0.17279820597282214,0.046936064329133304,0.0019880857606548548
1040,10,downLeft,high,0.46919471047462147,1,0,0,1,0,0.17289266696769523,0.038386741429100785,0.7882789427237872,0.00044164887941682755
1041,10,midRight,lowB,0.22916609223969778,1,0,1,0,0,0.038407725731367776,0.786379729443708,0.17511443349766143,9.81113272628092e-05
1042,10,midRight,lowB,3.4733005870348808,1,0,1,0,0,0.00853219180274199,0.9525447267019156,0.03890128627976291,2.179521557935439e-05
1043,10,downLeft,high,0.4897611460737845,1,0,0,1,0,0.0018954076444917672,0.21160571614563461,0.786494034450666,4.84175920766084e-06
1045,10,midRight,lowB,1.1113255994121785,1,0,1,0,0,0.0004210606397342456,0.8248599437238455,0.17471792005026054,1.0755861597062914e-06
1046,10,downLeft,high,0.9513252168643136,1,0,0,1,0,9.353769509616552e-05,0.18324082241878117,0.8166654009470229,2.3893909988775443e-07
1048,10,midRight,lowB,1.0744187588822283,1,0,1,0,0,2.0779193252129643e-05,0.8185587449641322,0.18142042276282022,5.307979555144171e-08
1052,10,downLeft,high,1.0244375825231289,1,0,0,1,0,4.616052082162651e-06,0.18184102497226987,0.8181543471840882,1.1791559845610872e-08
1053,10,midLeft,lowC,0.21037574383385674,1,1,0,0,0,0.7778532247033829,0.04039558378233998,0.181751188894808,2.6194690870252643e-09
1054,10,downLeft,high,0.9516880665115769,1,0,0,1,0,0.1727983831682678,0.008973790096953614,0.8182278261528693,5.819092967954571e-10
1055,10,downLeft,high,3.6505008191904027,1,0,0,1,0,0.03838678079267933,0.001993507734362491,0.9596197113436884,1.2926987051468783e-10
1056,10,downLeft,high,4.2489603032191035,1,0,0,1,0,0.008527538930675666,0.000442853358951662,0.9910296076816557,2.8717017437097276e-11
1057,10,downRight,lowA,0.1253928554047219,1,0,0,0,1,0.0018943740191950968,9.837889974251198e-05,0.22015504781711825,0.7778521992639442
1058,10,downLeft,high,1.3948616785438568,1,0,0,1,0,0.00042083102214779855,2.1854656217259566e-05,0.8267591589524833,0.17279815536915166
1059,10,downLeft,high,3.673618113149737,1,0,0,1,0,9.348668605432451e-05,4.854963814646201e-06,0.9615149281625244,0.03838673018760666
1062,10,downLeft,high,4.17607635126099,1,0,0,1,0,2.0767861705666674e-05,1.0785195341077577e-06,0.9914506259298902,0.008527527688870069
1064,10,downRight,lowA,0.3071136833638536,1,0,0,0,1,4.613534804036893e-06,2.395907425597942e-07,0.2202485760950359,0.7797465707794174
1065,10,downRight,lowA,3.5624791122021104,1,0,0,0,1,1.0248866103654778e-06,5.322455653790526e-08,0.048927736796165106,0.951071185092668
1066,10,downLeft,high,0.4633681777690234,1,0,0,1,0,2.2767630650306005e-07,1.1823718180387058e-08,0.7887213883821376,0.21127837211783773
1068,10,downRight,lowA,1.0118794842504486,1,0,0,0,1,5.0577790770815385e-08,2.626612990371333e-09,0.17521272182761194,0.8247872249679843
1069,10,downLeft,high,1.0773540202613145,1,0,0,1,0,1.1235744986147673e-08,5.834962992125029e-10,0.8167753200736648,0.18322466810709392
1072,10,downLeft,high,3.7869234261708886,1,0,0,1,0,2.495996038375549e-09,1.2962241961140744e-10,0.959297040312628,0.04070295706175353
1073,10,downLeft,high,4.274655352608938,1,0,0,1,0,5.544800305869594e-10,2.879533544358727e-11,0.9909579270217423,0.009042072394982323
1074,10,midLeft,lowC,0.3683088240591236,1,1,0,0,0,0.7778521993807413,6.396820440433609e-12,0.22013912411616268,0.0020086764966992074
1075,10,downLeft,high,1.2341894507951812,1,0,0,1,0,0.17279815539509794,1.4210395925865821e-12,0.8267556215373364,0.0004462230661447485
1076,10,downLeft,high,3.7114593665643323,1,0,0,1,0,0.03838673019337058,3.156808202610354e-13,0.9615141423335292,9.912747278460206e-05
1077,10,downRight,lowA,0.30249604975123245,1,0,0,0,1,0.00852752769015051,7.012779995755703e-14,0.21359825210214234,0.7778742202076371
1078,10,midRight,lowB,0.1509626701467306,1,0,1,0,0,0.0018943715221371544,0.7778521992575803,0.04745038194691917,0.17280304727336337
1079,10,midRight,lowB,3.5676832610855187,1,0,1,0,0,0.00042083046743186824,0.9506503546253028,0.010540997993896642,0.03838781691336873
1080,10,downRight,lowA,0.49765186292777774,1,0,0,0,1,9.348656282540054e-05,0.21118488555502712,0.00234165952197456,0.7863799683601729
1081,10,downLeft,high,0.31122651898344456,1,0,0,1,0,2.076783433063224e-05,0.046914257876092165,0.7783723937704591,0.1746925805191182
1082,10,midLeft,lowC,0.23217531399027258,1,1,0,0,0,0.7778568127862875,0.010421899210637346,0.17291371543473233,0.038807572568342885
1083,10,downRight,lowA,0.3420733738866528,1,0,0,0,1,0.1727991802529939,0.0023152019892024086,0.03841240160202908,0.7864732161557746
1084,10,downRight,lowA,3.5155860334078883,1,0,0,0,1,0.03838695786329824,0.0005143170301758263,0.008533230537125954,0.9525654945694
1086,10,midRight,lowB,0.2766297232662194,1,0,1,0,0,0.008527578266524234,0.7779664536547027,0.0018956383970507203,0.21161032968172233
1087,10,midLeft,lowC,0.36788596469243323,1,1,0,0,0,0.7797465820151321,0.17282353673078388,0.0004211119009077328,0.04700876935317627
1088,10,downLeft,high,0.31281630938934757,1,0,0,1,0,0.1732189883310925,0.038392368601273125,0.7779457483402179,0.010442894727416496
1089,10,downLeft,high,3.5997002349741996,1,0,0,1,0,0.03848021730458176,0.008528780250065749,0.9506711363482722,0.0023198660970803475
1090,10,downLeft,high,4.221458197201931,1,0,0,1,0,0.00854829564630384,0.0018946497755676233,0.9890417014266453,0.000515353151483336
1091,10,midLeft,lowC,0.2321616859262989,1,1,0,0,0,0.7797511843354873,0.0004208922808194961,0.21971343881448546,0.00011448456920770618
1092,10,downLeft,high,1.3264411451323679,1,0,0,1,0,0.1732200107264377,9.350029453351851e-05,0.8266610564837604,2.5432495268437047e-05
1093,10,downLeft,high,3.7741574643839013,1,0,0,1,0,0.03848044442745918,2.0770884799391082e-05,0.9614931349148501,5.6497728912756784e-06
1095,10,downLeft,high,4.216277196536794,1,0,0,1,0,0.008548346101151556,4.614206377659209e-06,0.9914457846078484,1.2550846224911222e-06
1096,10,downRight,lowA,0.24025329091495182,1,0,0,0,1,0.0018989962863559893,1.0250357989687117e-06,0.22024750060599163,0.7778524780718534
1097,10,downRight,lowA,3.652858385440854,1,0,0,0,1,0.00042185784863203474,2.2770944842316424e-07,0.0489274978786392,0.9506504165632803
1098,10,downLeft,high,0.5862400892291522,1,0,0,1,0,9.371479329954168e-05,5.0585153175478914e-08,0.7887213353071347,0.21118489931441264
1099,10,downLeft,high,3.52232817110726,1,0,0,1,0,2.081853522852509e-05,1.1237380528151855e-08,0.9530649092946816,0.046914260932709395
1100,11,downRight,lowA,0.4782041216426782,1,0,0,0,1,4.6247918156957594e-06,2.4963593704347998e-09,0.21172127356460202,0.788274099147223
1102,11,downLeft,high,1.160493882205277,1,0,0,1,0,1.027387330748427e-06,5.545607440048609e-10,0.8248856145503286,0.1751133575077799
1103,11,downLeft,high,3.660871544336436,1,0,0,1,0,2.2823183603640398e-07,1.2319444965876852e-10,0.9610987243939925,0.03890104725097713
1104,11,midRight,lowB,0.16749934789504922,1,0,1,0,0,5.070120043489523e-08,0.7778521992849321,0.21350596792048526,0.008641782093382126
1105,11,downRight,lowA,0.341079532112375,1,0,0,0,1,1.126316017161338e-08,0.17279815537381416,0.04742988121892072,0.779771952144105
1106,11,downRight,lowA,3.44312843335037,1,0,0,0,1,2.502086261533702e-09,0.03838673018864244,0.010536443802258169,0.9510768235070132
1108,11,downLeft,high,0.35497349687953655,1,0,0,1,0,5.558329602675737e-10,0.008527527689100168,0.7801928470758828,0.21127962467918418
1109,11,downLeft,high,3.543139496955261,1,0,0,1,0,1.2347706970359885e-10,0.0018943715219038228,0.9511703243904512,0.046935303964167896
1110,11,downRight,lowA,0.3909884623196475,1,0,0,0,1,2.743015947677487e-11,0.00042083046738003427,0.2113003956948074,0.7882787738103824
1112,11,downLeft,high,1.3699570882835626,1,0,0,1,0,6.093549601779805e-12,9.348656281388578e-05,0.8247921174571726,0.17511439597392
1113,11,downLeft,high,3.691608616134078,1,0,0,1,0,1.353668642750326e-12,2.0767834328074252e-05,0.961077954220372,0.038901277943946294
1115,11,downLeft,high,4.236304486733809,1,0,0,1,0,3.0071451192098207e-13,4.613528722164945e-06,0.9913535531296592,0.008641833341317871
1116,11,midRight,lowB,0.20531188558196578,1,0,1,0,0,6.680306747458098e-14,0.7778532241428241,0.2202270115859527,0.001919764271156416
1117,11,midLeft,lowC,0.2260318125057898,1,1,0,0,0,0.7778521992575796,0.17279838304374084,0.0489229462878982,0.00042647141078130187
1121,11,downLeft,high,0.40977660540185257,1,0,0,1,0,0.17279815536773782,0.038386780765015956,0.7887203241812617,9.473968598458988e-05
1122,11,midRight,lowB,0.4993892292355877,1,0,1,0,0,0.038386730187292585,0.7863797381820952,0.17521248541772785,2.104621288450556e-05
1123,11,downLeft,high,0.8927955848544017,1,0,0,1,0,0.008527527688800298,0.17469252938556445,0.816775267555729,4.6753699062500145e-06
1124,11,midRight,lowB,0.9110091791050574,1,0,1,0,0,0.0018943715218372077,0.8166597604667012,0.1814448293883193,1.0386231423308062e-06
1125,11,midLeft,lowC,0.2181740133092649,1,1,0,0,0,0.7782730297249301,0.1814191697425216,0.040307569804701515,2.307278468689859e-07
1126,11,midRight,lowB,1.1763061423341847,1,0,1,0,0,0.17289164193054518,0.8181540688283845,0.00895423798538663,5.1255683751982597e-08
1127,11,midLeft,lowC,0.9758989364409277,1,1,0,0,0,0.816259697279184,0.18175112705870056,0.001989164275778014,1.1386337421052705e-08
1129,11,downLeft,high,0.14986160530917472,1,0,0,1,0,0.18133029658525668,0.040375613158549234,0.7782940877267442,2.52944981659815e-09
1130,11,downRight,lowA,0.14780392693415895,1,0,0,0,1,0.04028212659438829,0.008969353666799039,0.17289631991933618,0.7778521998194765
1131,11,downLeft,high,0.9738455192752049,1,0,0,1,0,0.008948585832171722,0.001992522191160504,0.8162607364841058,0.17279815549256194
1132,11,downRight,lowA,0.9729858725402171,1,0,0,0,1,0.001987908662371863,0.0004426344226968041,0.18133052744234457,0.8162389294725868
1133,11,downRight,lowA,3.410324577047852,1,0,0,0,1,0.00044160953742274555,9.833026353499248e-05,0.04028217787878263,0.9591778823202597
1134,11,midRight,lowB,0.2159186692256969,1,0,1,0,0,9.810258752534709e-05,0.7778740431093555,0.00894859722488714,0.21307925707823205
1135,11,midLeft,lowC,0.24567871324543827,1,1,0,0,0,0.7778739925316307,0.1728030079313696,0.0019879111932385373,0.04733508834376124
1136,11,downLeft,high,0.20077456009914696,1,0,0,1,0,0.17280299669563925,0.038387808173631355,0.7782938093572139,0.010515385773515441
1137,11,downRight,lowA,0.3055714674593036,1,0,0,0,1,0.03838780567763855,0.008527767161094685,0.17289625808015718,0.7801881690811096
1138,11,midRight,lowB,0.421658360722424,1,0,1,0,0,0.008527766606615373,0.7797466239776456,0.03840852348910343,0.17331708592663567
1140,11,downLeft,high,0.35221552071326595,1,0,0,1,0,0.0018944245969043849,0.17321899765297255,0.7863845682804332,0.03850200946968979
1141,11,downLeft,high,3.6098137147774656,1,0,0,1,0,0.0004208422578746835,0.03848021937541691,0.9525458016388525,0.008553136727856002
1142,11,downLeft,high,4.2581587600224475,1,0,0,1,0,9.348918204634175e-05,0.008548296106335312,0.9894581541980758,0.0019000605135425595
1143,11,downLeft,high,4.2841345234698505,1,0,0,1,0,2.0768416184803974e-05,0.0018989851801175118,0.9976581521393366,0.0004220942643610216
1144,11,downLeft,high,4.296883901717113,1,0,0,1,0,4.6136579803577994e-06,0.0004218553814055826,0.9994797636480803,9.3767312533797e-05
1146,11,downLeft,high,4.415660582569281,1,0,0,1,0,1.0249139737142706e-06,9.371424521061137e-05,0.9998844306385548,2.083020226091158e-05
1147,11,downLeft,high,4.450448859304586,1,0,0,1,0,2.2768238521081528e-07,2.0818413471774603e-05,0.9999743265205218,4.62738362128161e-06
1149,11,midLeft,lowC,0.3205747341564634,1,1,0,0,0,0.7778522498367059,4.624764767701415e-06,0.22214209743543178,1.0279630946592757e-06
1152,11,midLeft,lowC,3.5459548493888158,1,1,0,0,0,0.9506503658613442,1.0273813220959687e-06,0.04934837839759293,2.2835974072294587e-07
1153,11,downLeft,high,0.4282965593210265,1,0,0,1,0,0.21118488805108906,2.2823050122747495e-07,0.7888148329887955,5.0729614179715153e-08
1154,11,midLeft,lowC,1.1983426242606998,1,1,0,0,0,0.8247664576881516,5.070090391002723e-08,0.17523348034147224,1.1269472222535981e-08
1155,11,downLeft,high,0.8794398080578912,1,0,0,1,0,0.1832200547015517,1.1263094299266089e-08,0.8167799315318657,2.5034884697643317e-09
1159,11,midRight,lowB,0.083434340406247,1,0,1,0,0,0.0407019322038584,0.7778522017596364,0.1814458654803608,5.561444577421908e-10
1160,11,downLeft,high,0.842506944080807,1,0,0,1,0,0.009041844725054843,0.1727981559235643,0.8181599992278347,1.235462681825219e-10
1161,11,midLeft,lowC,0.07831440276988874,1,1,0,0,0,0.7798608251778903,0.038386730310768225,0.18175244448389594,2.7445531766682333e-11
1162,11,midLeft,lowC,3.475084598624699,1,1,0,0,0,0.9510965664560138,0.008527527716230138,0.040375905821659036,6.096964522175122e-12
1163,11,downLeft,high,0.5493754871181129,1,0,0,1,0,0.21128401053188484,0.0018943715279306867,0.78682161793883,1.3544272598058557e-12
1164,11,downLeft,high,3.4552160971528765,1,0,0,1,0,0.046936278271699744,0.00042083046871888886,0.9526428912592805,3.0088303703147384e-13
1166,11,midLeft,lowC,0.40792713338301057,1,1,0,0,0,0.7882789902506578,9.348656311130936e-05,0.21162752318616407,6.684050495724659e-14
1168,11,midRight,lowB,0.06732273886645149,1,0,1,0,0,0.17511444405565116,0.777872967091959,0.04701258885237506,1.4848471176766174e-14
1169,11,midRight,lowB,3.5096681881405427,1,0,1,0,0,0.03890128862519712,0.9506549681540362,0.010443743220763448,3.2985552163060442e-15
1170,11,downRight,lowA,0.21070984492104441,1,0,0,0,1,0.008641835714134252,0.2111859104402889,0.002320054588011317,0.7778521992575655
1171,11,downRight,lowA,3.3781080028450012,1,0,0,0,1,0.0019197647982723562,0.04691448555209907,0.0005153950243291106,0.9506503546252995
1173,11,downLeft,high,0.12468622887532976,1,0,0,1,0,0.00042647152787894877,0.010421949788361563,0.777966693128733,0.21118488555502646
1174,11,midRight,lowB,0.36920439677607597,1,0,1,0,0,9.47397119975746e-05,0.7801674124824973,0.17282358992941305,0.04691425787609202
1175,11,downRight,lowA,0.4662224868653168,1,0,0,0,1,2.1046218663232908e-05,0.1733124748939031,0.0383923804192316,0.7882740984682021
1176,11,downLeft,high,0.3030711412389193,1,0,0,1,0,4.675371189981586e-06,0.0385009851389091,0.786380982132964,0.17511335735693692
1178,11,downRight,lowA,1.0540161849956105,1,0,0,0,1,1.0386234275089517e-06,0.008552909175025838,0.17469280572651424,0.8167532464750324
1179,11,downLeft,high,0.8784394279971551,1,0,0,1,0,2.3072791022068373e-07,0.0019000099631817863,0.8166598218552354,0.1814399374536726
1180,11,downLeft,high,3.7461337580416627,1,0,0,1,0,5.1255697825422945e-08,0.0004220830347095492,0.9592713826374143,0.04030648307217838
1181,11,downLeft,high,4.253121767845693,1,0,0,1,0,1.138634054743653e-08,9.376481789141934e-05,0.9909522272256214,0.008953996570146623
1182,11,downLeft,high,4.446231957519381,1,0,0,1,0,2.5294505111174418e-09,2.0829648081593748e-05,0.9979900571765545,0.0019891106459133806
1183,11,downRight,lowA,0.26570083269281525,1,0,0,0,1,5.619118681315686e-10,4.627260511564935e-06,0.2217012963645888,0.7782940758129878
1184,11,downLeft,high,1.156151761065673,1,0,0,1,0,1.2482748571650125e-10,1.027935746106466e-06,0.8271026546667051,0.17289631727272137
1186,11,downLeft,high,3.7803907599043787,1,0,0,1,0,2.7730151424128504e-11,2.2835366530208568e-07,0.9615912349800032,0.03840853663860136
1187,11,downLeft,high,4.2657669156423,1,0,0,1,0,6.160192153124856e-12,5.0728264538332485e-08,0.9914675773215748,0.008532371944000538
1190,11,midRight,lowB,0.2508720802297351,1,0,1,0,0,1.3684731389674939e-12,0.7778522105267371,0.22025234180941822,0.001895447662476176
1191,11,downLeft,high,1.2873195377908515,1,0,0,1,0,3.0400329819672567e-13,0.17279815787115638,0.8267807725988982,0.0004210695296414722
1192,11,downLeft,high,3.621075320752582,1,0,0,1,0,6.753366411284933e-14,0.03838673074342153,0.9615197295865414,9.353966996950469e-05
