Trial,switch,t_pos,t_frequency,resp_speed,Resp,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight,simulated_RS
1009,10,midRight,lowC,2.2442808974438604,1,0,1,0,0,0.0190218004290103,0.3195276707926607,0.1337540748327657,0.5276964539455632,1.9835833254397348
1013,10,midLeft,lowB,2.093843411962333,1,1,0,0,0,0.3133152603003072,0.2236693695548625,0.093627852382936,0.3693875177618942,2.068759875430799
1014,10,downLeft,lowA,2.363869435602126,1,0,0,1,0,0.219320682210215,0.1565685586884038,0.3655394966680552,0.258571262433326,2.3200519833204525
1015,10,midRight,lowC,2.714878752278492,1,0,1,0,0,0.1535244775471505,0.4095979910818826,0.2558776476676386,0.1809998837033282,2.6262324985456713
1016,10,downLeft,lowA,3.2004925558745523,1,0,0,1,0,0.1074671342830053,0.2867185937573179,0.4791143533673471,0.1266999185923297,3.195070241354772
1017,10,midLeft,lowB,2.479516081561138,1,1,0,0,0,0.3752269939981036,0.2007030156301225,0.3353800473571429,0.0886899430146308,2.426777763375616
1018,10,downRight,high,2.4160881556402813,1,0,0,0,1,0.2626588957986726,0.1404921109410857,0.23476603315,0.3620829601102416,2.453888372193151
1020,10,midRight,lowC,2.815939136891981,1,0,1,0,0,0.1838612270590708,0.39834447765876,0.164336223205,0.2534580720771691,2.639688484918906
1023,10,downRight,high,3.1997074107061,1,0,0,0,1,0.1287028589413495,0.278841134361132,0.1150353562435,0.4774206504540184,3.202653595562465
1024,10,downRight,high,4.252004763799777,1,0,0,0,1,0.0900920012589447,0.1951887940527924,0.08052474937045,0.6341944553178128,4.187001541979083
1025,10,midLeft,lowB,2.4622744846156626,1,1,0,0,0,0.3630644008812613,0.1366321558369547,0.056367324559315,0.443936118722469,2.4446051845429997
1026,10,downRight,high,4.04815238316055,1,0,0,0,1,0.2541450806168829,0.0956425090858683,0.0394571271915205,0.6107552831057284,3.8287998004305375
1027,10,downRight,high,4.746871967125507,1,0,0,0,1,0.177901556431818,0.0669497563601078,0.0276199890340643,0.7275286981740098,4.9602395959716095
1028,10,downRight,high,5.329014412739737,1,0,0,0,1,0.1245310895022726,0.0468648294520754,0.019333992323845,0.8092700887218068,5.416435199885742
1029,10,midLeft,lowB,2.5111657585693394,1,1,0,0,0,0.3871717626515908,0.0328053806164528,0.0135337946266915,0.5664890621052648,2.5737347603024174
1031,10,downRight,high,4.546508963673756,1,0,0,0,1,0.2710202338561136,0.0229637664315169,0.009473656238684,0.6965423434736854,4.547312306163224
1032,10,downLeft,lowA,1.92431528830939,1,0,0,1,0,0.1897141636992795,0.0160746365020618,0.3066315593670788,0.4875796404315797,1.9298490502263057
1035,10,downRight,high,4.112053822272287,1,0,0,0,1,0.1327999145894957,0.0112522455514433,0.2146420915569551,0.6413057483021058,4.106045235274026
1036,10,downRight,high,4.963442048849863,1,0,0,0,1,0.0929599402126469,0.0078765718860103,0.1502494640898686,0.7489140238114741,4.801911259210401
1037,10,midLeft,lowB,2.4506538222705214,1,1,0,0,0,0.3650719581488528,0.0055136003202072,0.105174624862908,0.5242398166680319,2.401360319135905
1039,10,downRight,high,4.320183152337257,1,0,0,0,1,0.255550370704197,0.003859520224145,0.0736222374040356,0.6669678716676223,4.338795318291508
1040,10,midLeft,lowB,3.256062505907887,1,1,0,0,0,0.4788852594929379,0.0027016641569015,0.0515355661828249,0.4668775101673356,3.0080181661914853
1041,10,downRight,high,3.954801773100708,1,0,0,0,1,0.3352196816450565,0.001891164909831,0.0360748963279774,0.6268142571171349,4.014128228182701
1042,10,midLeft,lowB,3.5258640191908164,1,1,0,0,0,0.5346537771515396,0.0013238154368817,0.0252524274295842,0.4387699799819944,3.384296123101155
1043,10,downRight,high,3.984994635499498,1,0,0,0,1,0.3742576440060777,0.0009266708058172,0.0176766992007089,0.6071389859873961,3.8810563423583777
1046,10,midLeft,lowB,3.599225750973788,1,1,0,0,0,0.5619803508042545,0.000648669564072,0.0123736894404962,0.4249972901911772,3.7198469863588484
1051,10,downRight,high,3.930488119312684,1,0,0,0,1,0.3933862455629781,0.0004540686948504,0.0086615826083473,0.5974981031338241,3.8406700581345508
1052,10,downRight,high,4.816662784425117,1,0,0,0,1,0.2753703718940846,0.0003178480863953,0.0060631078258431,0.7182486721936768,4.767328616629481
1053,10,downRight,high,5.132950022167353,1,0,0,0,1,0.1927592603258592,0.0002224936604767,0.0042441754780902,0.8027740705355738,5.137136958419754
1055,10,downRight,high,5.677650077637912,1,0,0,0,1,0.1349314822281015,0.0001557455623337,0.0029709228346631,0.8619418493749017,5.687214768983796
1056,10,downRight,high,6.004331881424503,1,0,0,0,1,0.094452037559671,0.0001090218936335,0.0020796459842642,0.9033592945624312,5.863461487099439
1057,10,downLeft,lowA,2.043407028098457,1,0,0,1,0,0.0661164262917697,7.631532554351383e-05,0.3014557521889849,0.6323515061937018,2.0552299782540437
1058,10,downRight,high,4.978415971545899,1,0,0,0,1,0.0462814984042388,5.342072788045968e-05,0.2110190265322895,0.7426460543355913,4.817170616057125
1059,10,downRight,high,5.234720445345305,1,0,0,0,1,0.0323970488829671,3.739450951632178e-05,0.1477133185726026,0.8198522380349139,5.320877155552054
1060,10,downRight,high,5.786218986036404,1,0,0,0,1,0.022677934218077,2.6176156661425248e-05,0.1033993230008218,0.8738965666244397,5.650744410456231
1061,10,downLeft,lowA,2.367468681846224,1,0,0,1,0,0.0158745539526539,1.8323309662997674e-05,0.3723795261005752,0.6117275966371079,2.433878819464639
1062,10,midRight,lowC,1.8579885065005404,1,0,1,0,0,0.0111121877668577,0.300012826316764,0.2606656682704026,0.4282093176459755,2.1418844497468927
1065,10,downRight,high,3.81895827872847,1,0,0,0,1,0.0077785314368004,0.2100089784217348,0.1824659677892818,0.5997465223521828,3.8926152189399024
1066,10,downLeft,lowA,2.659921623432369,1,0,0,1,0,0.0054449720057602,0.1470062848952144,0.4277261774524973,0.419822565646528,2.9153275807572534
1067,10,downRight,high,3.772921021276269,1,0,0,0,1,0.0038114804040322,0.10290439942665,0.2994083242167481,0.5938757959525696,4.066410246828238
1068,10,downRight,high,4.902611974062414,1,0,0,0,1,0.0026680362828225,0.072033079598655,0.2095858269517236,0.7157130571667987,4.791971090298938
1069,10,downLeft,lowA,2.751562880532925,1,0,0,1,0,0.0018676253979757,0.0504231557190585,0.4467100788662066,0.5009991400167592,2.820236083600843
1071,10,midLeft,lowB,2.1936802403395186,1,1,0,0,0,0.301307337778583,0.0352962090033409,0.3126970552063446,0.3506993980117314,1.9903579137574423
1072,10,midRight,lowC,2.2572547802612952,1,0,1,0,0,0.2109151364450081,0.3247073463023386,0.2188879386444412,0.245489578608212,2.160989749847131
1073,10,downRight,high,3.1299447240458647,1,0,0,0,1,0.1476405955115057,0.227295142411637,0.1532215570511088,0.4718427050257484,3.2127256359846377
1074,10,downRight,high,3.9341921672834106,1,0,0,0,1,0.103348416858054,0.1591065996881459,0.1072550899357762,0.6302898935180239,4.131231449894831
1075,10,downRight,high,4.767961218314861,1,0,0,0,1,0.0723438918006378,0.1113746197817021,0.0750785629550433,0.7412029254626167,4.921105035699775
1076,10,downRight,high,5.350044809747154,1,0,0,0,1,0.0506407242604464,0.0779622338471915,0.0525549940685303,0.8188420478238317,5.379789241335803
1077,10,downRight,high,5.611061328890554,1,0,0,0,1,0.0354485069823125,0.054573563693034,0.0367884958479712,0.8731894334766822,5.881876137327258
1078,10,midRight,lowC,2.3403432915969424,1,0,1,0,0,0.0248139548876187,0.3382014945851238,0.0257519470935798,0.6112326034336776,2.1504463254986037
1079,10,midRight,lowC,3.436156886023336,1,0,1,0,0,0.0173697684213331,0.5367410462095867,0.0180263629655059,0.4278628224035743,3.3640841072961596
1080,10,midRight,lowC,4.218422273117659,1,0,1,0,0,0.0121588378949331,0.6757187323467106,0.0126184540758541,0.299503975682502,4.376680579679618
1081,10,downRight,high,3.345027813146364,1,0,0,0,1,0.0085111865264532,0.4730031126426974,0.0088329178530978,0.5096527829777514,3.201675132804744
1082,10,midLeft,lowB,2.0717768948223987,1,1,0,0,0,0.3059578305685172,0.3311021788498882,0.0061830424971685,0.356756948084426,1.9049572343597787
1083,10,downRight,high,3.5178803660610805,1,0,0,0,1,0.214170481397962,0.2317715251949217,0.0043281297480179,0.5497298636590982,3.6624726686858278
1085,10,midRight,lowC,3.0809953473950435,1,0,1,0,0,0.1499193369785734,0.4622400676364452,0.0030296908236125,0.3848109045613687,3.0637437983030806
1086,10,midRight,lowC,4.016539418952163,1,0,1,0,0,0.1049435358850014,0.6235680473455116,0.0021207835765288,0.2693676331929581,3.980131725205417
1087,10,downRight,high,3.211423753236366,1,0,0,0,1,0.0734604751195009,0.4364976331418582,0.0014845485035701,0.4885573432350706,3.1505032843950294
1088,10,downRight,high,4.28924064383166,1,0,0,0,1,0.0514223325836507,0.3055483431993007,0.0010391839524991,0.6419901402645495,4.154275508114024
1089,10,midLeft,lowB,2.244451172217485,1,1,0,0,0,0.3359956328085555,0.2138838402395105,0.0007274287667493,0.4493930981851846,2.338697112012747
1090,10,downRight,high,4.358536715872332,1,0,0,0,1,0.2351969429659888,0.1497186881676573,0.0005092001367245,0.6145751687296293,4.024694917881847
1093,10,downLeft,lowA,1.916847385794194,1,0,0,1,0,0.1646378600761922,0.1048030817173601,0.3003564400957071,0.4302026181107404,1.8508269651120086
1094,10,downRight,high,3.840080079488887,1,0,0,0,1,0.1152465020533345,0.0733621572021521,0.210249508066995,0.6011418326775183,3.853894877994682
1095,10,downRight,high,4.726749850849531,1,0,0,0,1,0.0806725514373341,0.0513535100415064,0.1471746556468965,0.7207992828742629,4.71170671866743
1096,10,midRight,lowC,2.202326941653683,1,0,1,0,0,0.0564707860061339,0.3359474570290545,0.1030222589528275,0.5045594980119841,2.1322378668194624
1097,10,downRight,high,4.409545780888545,1,0,0,0,1,0.0395295502042937,0.2351632199203381,0.0721155812669793,0.6531916486083889,4.3738465773365
1098,10,downLeft,lowA,2.402096238813073,1,0,0,1,0,0.0276706851430056,0.1646142539442367,0.3504809068868855,0.4572341540258722,2.1647139584683495
1099,10,midRight,lowC,2.5710920776536423,1,0,1,0,0,0.0193694796001039,0.4152299777609657,0.2453366348208198,0.3200639078181105,2.791466196515454
1100,11,downRight,high,3.5205041040203304,1,0,0,0,1,0.0135586357200727,0.290660984432676,0.1717356443745739,0.5240447354726774,3.5185677830175797
1101,11,downRight,high,4.289755188679913,1,0,0,0,1,0.0094910450040509,0.2034626891028732,0.1202149510622017,0.6668313148308742,4.546287252750917
1102,11,downRight,high,5.050498452180418,1,0,0,0,1,0.0066437315028356,0.1424238823720112,0.0841504657435412,0.766781920381612,4.9848190074493575
1104,11,midLeft,lowB,1.9592838188145376,1,1,0,0,0,0.3046506120519849,0.0996967176604078,0.0589053260204788,0.5367473442671284,2.300832692942503
1106,11,downRight,high,4.428113594685096,1,0,0,0,1,0.2132554284363894,0.0697877023622855,0.0412337282143352,0.6757231409869899,4.485823571152157
1107,11,downRight,high,4.836444522424494,1,0,0,0,1,0.1492787999054726,0.0488513916535998,0.0288636097500346,0.7730061986908929,5.12692820745452
1108,11,downLeft,lowA,2.162537251878589,1,0,0,1,0,0.1044951599338308,0.0341959741575199,0.3202045268250242,0.5411043390836251,2.1292530535844567
1109,11,downLeft,lowA,3.301973851805842,1,0,0,1,0,0.0731466119536815,0.0239371819102639,0.524143168777517,0.3787730373585375,3.3585691598125704
1110,11,midRight,lowC,2.030543542383447,1,0,1,0,0,0.0512026283675771,0.3167560273371848,0.3669002181442619,0.2651411261509763,2.139388364439753
1111,11,midRight,lowC,3.5782348898379297,1,0,1,0,0,0.0358418398573039,0.5217292191360293,0.2568301527009833,0.1855987883056834,3.3942663229871317
1112,11,downRight,high,2.700417400040108,1,0,0,0,1,0.0250892879001127,0.3652104533952205,0.1797811068906883,0.4299191518139783,2.634109245788743
1114,11,downRight,high,3.774281783532936,1,0,0,0,1,0.0175625015300789,0.2556473173766543,0.1258467748234818,0.6009434062697848,4.000135394152416
1115,11,downRight,high,4.9281486870225,1,0,0,0,1,0.0122937510710552,0.178953122163658,0.0880927423764372,0.7206603843888494,4.6126702886635345
1117,11,downRight,high,5.366396373470354,1,0,0,0,1,0.0086056257497386,0.1252671855145606,0.061664919663506,0.8044622690721945,5.210046819696215
1118,11,downRight,high,5.655730888088386,1,0,0,0,1,0.006023938024817,0.0876870298601924,0.0431654437644542,0.8631235883505362,5.614092308529183
1119,11,midRight,lowC,2.350914476008414,1,0,1,0,0,0.0042167566173719,0.3613809209021347,0.0302158106351179,0.6041865118453753,2.402775704340252
1120,11,downRight,high,4.622314304061022,1,0,0,0,1,0.0029517296321603,0.2529666446314943,0.0211510674445825,0.7229305582917627,4.772953143635954
1121,11,downRight,high,5.275078312309458,1,0,0,0,1,0.0020662107425122,0.177076651242046,0.0148057472112078,0.8060513908042339,5.429607032167636
1122,11,downLeft,lowA,1.8785305649981288,1,0,0,1,0,0.0014463475197585,0.1239536558694322,0.3103640230478454,0.5642359735629637,2.081277328344047
1123,11,midLeft,lowB,2.053613974282132,1,1,0,0,0,0.301012443263831,0.0867675591086025,0.2172548161334918,0.3949651814940746,2.002467895956351
1126,11,downRight,high,3.9092788992103937,1,0,0,0,1,0.2107087102846817,0.0607372913760217,0.1520783712934442,0.5764756270458522,3.888296417817637
1127,11,downLeft,lowA,2.622851280092821,1,0,0,1,0,0.1474960971992772,0.0425161039632152,0.4064548599054109,0.4035329389320965,2.6319809081234165
1128,11,downRight,high,3.6694730504950512,1,0,0,0,1,0.103247268039494,0.0297612727742506,0.2845184019337877,0.5824730572524676,3.7767880703156416
1130,11,downLeft,lowA,3.2529967786153566,1,0,0,1,0,0.0722730876276458,0.0208328909419754,0.4991628813536514,0.4077311400767273,3.236297630919541
1132,11,downRight,high,3.8128559334713614,1,0,0,0,1,0.050591161339352,0.0145830236593828,0.3494140169475559,0.5854117980537091,3.8105670288888023
1134,11,downRight,high,4.733931089377821,1,0,0,0,1,0.0354138129375464,0.0102081165615679,0.2445898118632891,0.7097882586375964,4.603853755721093
1135,11,midLeft,lowB,2.0592687688171902,1,1,0,0,0,0.3247896690562825,0.0071456815930975,0.1712128683043024,0.4968517810463175,2.2607520985982266
1137,11,downLeft,lowA,2.760143886999169,1,0,0,1,0,0.2273527683393977,0.0050019771151683,0.4198490078130117,0.3477962467324222,2.81603464697459
1139,11,downRight,high,3.6846250411324863,1,0,0,0,1,0.1591469378375784,0.0035013839806178,0.2938943054691082,0.5434573727126956,3.5994821097183216
1140,11,midLeft,lowB,2.9196468379241622,1,1,0,0,0,0.4114028564863048,0.0024509687864324,0.2057260138283757,0.3804201608988868,2.4892727595097837
1141,11,downRight,high,3.691446215267779,1,0,0,0,1,0.2879819995404134,0.0017156781505027,0.144008209679863,0.5662941126292208,3.8423176985180754
1142,11,midRight,lowC,1.8150096441828567,1,0,1,0,0,0.2015873996782894,0.3012009747053519,0.1008057467759041,0.3964058788404545,2.0497159969128207
1143,11,downLeft,lowA,2.4203812561256988,1,0,0,1,0,0.1411111797748026,0.2108406822937463,0.3705640227431329,0.2774841151883182,2.385153883658738
1144,11,downRight,high,3.176892001484441,1,0,0,0,1,0.0987778258423618,0.1475884776056224,0.259394815920193,0.4942388806318227,3.354392978970087
1146,11,downRight,high,4.296481687423911,1,0,0,0,1,0.0691444780896532,0.1033119343239357,0.1815763711441351,0.645967216442276,4.228836264631918
1147,11,downRight,high,5.073547416781118,1,0,0,0,1,0.0484011346627572,0.0723183540267549,0.1271034598008945,0.7521770515095931,4.7028600419418725
1149,11,downLeft,lowA,2.475318155185615,1,0,0,1,0,0.0338807942639301,0.0506228478187284,0.3889724218606262,0.5265239360567152,2.430046713045664
1150,11,midLeft,lowB,2.1211826653139374,1,1,0,0,0,0.3237165559847511,0.0354359934731099,0.2722806953024383,0.3685667552397006,2.1297791854516035
1152,11,midLeft,lowB,3.4660326752616464,1,1,0,0,0,0.5266015891893258,0.0248051954311769,0.1905964867117068,0.2579967286677904,3.2413055965457476
1153,11,midRight,lowC,2.057365218583939,1,0,1,0,0,0.368621112432528,0.3173636368018239,0.1334175406981948,0.1805977100674533,2.200303752150856
1155,11,downRight,high,2.784093642019939,1,0,0,0,1,0.2580347787027696,0.2221545457612767,0.0933922784887363,0.4264183970472173,2.926950560560558
1158,11,downRight,high,4.043532765759583,1,0,0,0,1,0.1806243450919387,0.1555081820328937,0.0653745949421154,0.5984928779330521,3.9635101207774377
1160,11,downLeft,lowA,2.4102538385419376,1,0,0,1,0,0.1264370415643571,0.1088557274230256,0.3457622164594808,0.4189450145531365,2.1780761094091683
1161,11,downRight,high,3.687880240548077,1,0,0,0,1,0.08850592909505,0.0761990091961179,0.2420335515216365,0.5932615101871955,3.892478217380573
1162,11,downRight,high,4.578110927220808,1,0,0,0,1,0.061954150366535,0.0533393064372825,0.1694234860651456,0.7152830571310369,4.623557380934541
1163,11,downRight,high,5.2039182502445245,1,0,0,0,1,0.0433679052565745,0.0373375145060977,0.1185964402456019,0.8006981399917258,5.178686677263293
1164,11,downRight,high,5.5810917379596,1,0,0,0,1,0.0303575336796021,0.0261362601542684,0.0830175081719213,0.860488697994208,5.545608239078749
1166,11,midLeft,lowB,2.282180817639506,1,1,0,0,0,0.3212502735757215,0.0182953821079879,0.0581122557203449,0.6023420885959456,2.163475826530707
1167,11,midRight,lowC,2.035597838386356,1,0,1,0,0,0.224875191503005,0.3128067674755915,0.0406785790042414,0.4216394620171619,2.3381347179469323
1168,11,downLeft,lowA,2.2017718631889758,1,0,0,1,0,0.1574126340521035,0.2189647372329141,0.328475005302969,0.2951476234120134,2.182884065436507
1169,11,downRight,high,3.3039584071454784,1,0,0,0,1,0.1101888438364724,0.1532753160630398,0.2299325037120783,0.5066033363884094,3.379804943452146
1170,11,midRight,lowC,2.8962899230503507,1,0,1,0,0,0.0771321906855307,0.4072927212441278,0.1609527525984548,0.3546223354718866,2.6966638806850987
1171,11,downRight,high,3.677098466484014,1,0,0,0,1,0.0539925334798715,0.2851049048708895,0.1126669268189183,0.5482356348303206,3.7166086441060626
1172,11,downRight,high,4.4882787417994505,1,0,0,0,1,0.03779477343591,0.1995734334096226,0.0788668487732428,0.6837649443812244,4.435215029391059
1173,11,midRight,lowC,2.924241077985062,1,0,1,0,0,0.026456341405137,0.4397014033867358,0.05520679414127,0.478635461066857,2.9354613895758956
1174,11,downRight,high,4.178902086195661,1,0,0,0,1,0.0185194389835959,0.3077909823707151,0.038644755898889,0.6350448227468,4.195766844099016
1176,11,downLeft,lowA,2.0871127830461,1,0,0,1,0,0.0129636072885171,0.2154536876595005,0.3270513291292222,0.44453137592276,2.0751771761338342
1177,11,downRight,high,3.9811757372920766,1,0,0,0,1,0.009074525101962,0.1508175813616504,0.2289359303904555,0.611171963145932,3.987732931001701
1178,11,midRight,lowC,2.701675500201436,1,0,1,0,0,0.0063521675713734,0.4055723069531552,0.1602551512733189,0.4278203742021524,2.634298704718349
1179,11,downRight,high,3.782112062636661,1,0,0,0,1,0.0044465172999613,0.2839006148672087,0.1121786058913232,0.5994742619415068,3.9350631071404636
1180,11,downLeft,lowA,2.5013558373998324,1,0,0,1,0,0.0031125621099729,0.198730430407046,0.3785250241239262,0.4196319833590547,2.4076691367093948
1182,11,midLeft,lowB,1.85942401336958,1,1,0,0,0,0.302178793476981,0.1391113012849322,0.2649675168867483,0.2937423883513383,1.9234828941838247
1183,11,downRight,high,3.3555118470344274,1,0,0,0,1,0.2115251554338867,0.0973779108994525,0.1854772618207238,0.5056196718459368,3.2925027776472056
1184,11,downRight,high,4.356919823673949,1,0,0,0,1,0.1480676088037207,0.0681645376296168,0.1298340832745067,0.6539337702921558,4.287167444570965
1185,11,downRight,high,4.890336065069799,1,0,0,0,1,0.1036473261626045,0.0477151763407317,0.0908838582921547,0.7577536392045091,5.103401633901537
1186,11,downLeft,lowA,2.518420524262763,1,0,0,1,0,0.0725531283138231,0.0334006234385122,0.3636187008045083,0.5304275474431563,2.4199561803721523
1187,11,downRight,high,4.2934991407640775,1,0,0,0,1,0.0507871898196762,0.0233804364069585,0.2545330905631558,0.6712992832102094,4.388515355894067
1188,11,midLeft,lowB,2.1224834841334985,1,1,0,0,0,0.3355510328737733,0.016366305484871,0.178173163394209,0.4699094982471465,2.127007332494039
1189,11,downLeft,lowA,2.778272993059873,1,0,0,1,0,0.2348857230116413,0.0114564138394097,0.4247212143759463,0.3289366487730026,3.0486867028355786
1190,11,downRight,high,3.412347723911285,1,0,0,0,1,0.1644200061081489,0.0080194896875867,0.2973048500631624,0.5302556541411019,3.7548608179636855
1193,11,downRight,high,4.422747824990042,1,0,0,0,1,0.1150940042757042,0.0056136427813107,0.2081133950442137,0.6711789578987712,4.544227546390024
1194,11,downRight,high,5.134089573802841,1,0,0,0,1,0.0805658029929929,0.0039295499469175,0.1456793765309496,0.7698252705291398,5.167327061959323
1196,11,midRight,lowC,1.9027963078635188,1,0,1,0,0,0.056396062095095,0.3027506849628422,0.1019755635716647,0.5388776893703979,1.9953736206425439
1197,11,downRight,high,4.4290898613231615,1,0,0,0,1,0.0394772434665665,0.2119254794739895,0.0713828945001653,0.6772143825592786,4.477580992325971
1198,11,downRight,high,5.259052937593998,1,0,0,0,1,0.0276340704265966,0.1483478356317927,0.0499680261501157,0.774050067791495,5.191459502759565
